Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA48,OUT018,3184.391352
FDZ36,OUT027,4421.616189
FDK27,OUT045,1981.244353
FDW23,OUT018,379.2890627
FDM14,OUT018,1509.649564
FDM14,OUT013,1819.959851
FDW60,OUT018,2655.384213
FDE21,OUT013,1969.461325
NCM42,OUT035,1804.511732
FDY59,OUT010,0
DRI49,OUT049,1371.38573
FDT28,OUT019,546.6226779
FDQ22,OUT018,394.2688749
FDR60,OUT049,1292.225219
FDC50,OUT019,0
FDV24,OUT013,2531.622951
DRF48,OUT010,1044.995432
FDQ47,OUT046,637.7450072
DRN36,OUT049,1641.126897
NCY06,OUT035,2094.281256
FDE52,OUT035,1470.875169
NCB54,OUT045,2077.128124
NCF31,OUT035,2531.610819
FDJ08,OUT027,4456.269533
NCC07,OUT017,1749.421785
NCD19,OUT027,2319.815209
FDL46,OUT049,1981.576622
FDM20,OUT045,3960.05938
NCI06,OUT010,986.835083
DRM11,OUT035,4121.221415
NCH07,OUT018,2292.454569
FDS23,OUT013,2119.338846
FDO49,OUT018,592.4240476
FDS35,OUT049,1143.134473
DRK39,OUT045,1311.495464
DRI39,OUT049,964.143356
FDV04,OUT017,2653.344777
NCN14,OUT035,2987.771485
FDH08,OUT013,3746.52751
FDS20,OUT046,2975.571369
FDV40,OUT049,1309.753444
FDZ48,OUT010,0
FDS24,OUT027,2882.598561
FDK44,OUT049,2933.550839
FDS48,OUT045,2500.922792
FDK26,OUT010,1096.387672
FDD23,OUT045,3076.792936
NCH54,OUT017,2644.117079
NCP14,OUT010,0
FDM60,OUT010,0
FDV24,OUT017,2507.087178
FDH08,OUT018,3371.209434
FDS12,OUT027,3447.353084
FDR39,OUT027,4337.954609
FDP12,OUT027,2098.302793
DRF60,OUT027,5138.176952
FDC09,OUT035,1788.233585
FDF50,OUT018,2867.940205
FDG28,OUT035,3933.084164
NCE19,OUT017,956.6469116
NCM53,OUT010,0
NCN18,OUT049,1851.297342
FDF32,OUT035,3225.452252
FDF11,OUT013,3884.614513
DRI59,OUT049,3631.722666
NCG54,OUT035,2788.593537
FDM44,OUT046,1651.456024
FDT57,OUT018,3443.856866
FDV24,OUT046,2438.225642
FDI50,OUT019,1743.824659
FDS09,OUT035,942.2005068
NCC31,OUT027,3946.486154
FDQ07,OUT019,1615.565047
FDC22,OUT017,3116.989192
FDZ56,OUT046,2764.966227
FDZ40,OUT019,0
FDS46,OUT027,3366.922532
DRD24,OUT045,2277.128442
FDV45,OUT017,3034.358704
FDL26,OUT045,2592.604184
FDA56,OUT018,1734.885512
FDN27,OUT046,1867.802994
FDM20,OUT049,3977.757881
FDO16,OUT017,1392.382311
FDL03,OUT035,3184.957944
FDE58,OUT046,1848.881647
FDI02,OUT027,3279.671883
NCC55,OUT019,0
FDR03,OUT018,3023.26628
FDB14,OUT017,1592.520529
FDR45,OUT013,3835.724936
NCN07,OUT017,2120.091176
FDM51,OUT019,0
FDT52,OUT027,5328.082255
FDL26,OUT046,2502.016823
NCZ42,OUT046,3742.700824
DRI47,OUT019,468.4148685
FDW40,OUT013,2350.764045
FDN34,OUT046,2770.199842
FDS01,OUT035,2951.493813
NCG55,OUT045,1905.232356
FDC11,OUT035,1441.577521
FDX35,OUT018,3336.446828
NCB06,OUT046,2582.729549
FDR09,OUT019,2160.442716
FDC53,OUT017,1614.665923
FDY45,OUT013,4076.07494
FDA22,OUT010,796.3130281
FDE02,OUT035,1590.374769
FDW21,OUT045,1725.671237
FDV34,OUT046,1230.113102
FDS59,OUT049,1882.453696
NCW17,OUT017,2092.927664
NCK54,OUT046,1855.97439
FDG17,OUT019,1981.008414
FDG35,OUT017,2900.549592
FDD08,OUT010,0
NCO07,OUT017,3382.201786
FDJ10,OUT010,381.1736781
FDW36,OUT017,1717.691921
FDW21,OUT010,0
FDY19,OUT017,1972.612999
DRE03,OUT013,778.5324554
NCC55,OUT049,728.3077045
FDH52,OUT010,0
FDO09,OUT017,4243.079479
FDU43,OUT045,3898.821711
FDX09,OUT010,900.9424802
FDH40,OUT019,0
FDW58,OUT017,1727.115724
FDC47,OUT017,3615.072556
NCR41,OUT035,1549.946716
DRG49,OUT035,3886.10159
FDC52,OUT027,3890.149394
FDY13,OUT046,1209.159257
FDY35,OUT013,853.6545992
FDI35,OUT017,2983.834813
NCU18,OUT049,2392.661987
FDY33,OUT018,2342.762145
FDC15,OUT027,3897.712976
FDU01,OUT049,3097.969754
NCU42,OUT046,2730.793195
NCV29,OUT018,2604.353525
NCY30,OUT017,3000.054993
FDQ46,OUT049,1874.303205
FDG58,OUT027,3974.754854
FDK33,OUT017,3411.47462
NCD07,OUT045,1896.793328
NCX29,OUT027,3783.935446
NCT42,OUT013,2487.015711
DRN59,OUT035,811.2301848
FDI44,OUT035,1358.193212
FDA45,OUT049,2947.973314
FDP31,OUT045,1191.389233
FDY01,OUT046,1872.680514
FDT09,OUT018,1893.609257
DRH03,OUT027,2883.59241
FDA36,OUT018,2682.177117
NCF31,OUT017,2543.952774
FDG14,OUT049,2614.562129
FDG28,OUT027,5337.267434
FDU14,OUT049,3944.962293
FDY47,OUT019,225.3374535
FDI56,OUT049,1574.535308
DRD01,OUT013,1032.99268
FDM22,OUT046,934.9043782
FDH33,OUT013,764.402507
DRZ24,OUT013,1946.155251
NCQ38,OUT046,1672.336315
FDO16,OUT027,2790.365297
FDU07,OUT027,3897.802082
NCB07,OUT013,3127.660608
FDU48,OUT045,2149.659367
NCM43,OUT045,2728.983555
FDR31,OUT010,519.8784316
DRK49,OUT018,409.1900067
NCI30,OUT010,1913.714815
DRD60,OUT017,2965.638845
NCG19,OUT046,3666.16354
FDH12,OUT035,1708.753867
FDM32,OUT035,1562.964697
FDM27,OUT035,2620.846324
NCU53,OUT027,4122.366081
NCQ18,OUT046,1561.52163
FDS10,OUT013,2958.856856
FDB33,OUT027,4028.19953
FDI12,OUT013,1493.029535
NCW42,OUT013,3547.392349
NCC06,OUT018,1775.049395
FDW02,OUT017,2037.98898
NCD43,OUT017,1726.327553
FDM57,OUT018,1110.923639
FDA58,OUT017,3767.967883
FDK56,OUT046,2998.680048
FDP52,OUT045,3730.217752
FDW20,OUT018,1722.51021
FDS52,OUT049,1704.912429
NCT29,OUT018,1641.157832
NCL54,OUT013,2914.55699
FDC05,OUT045,3218.85874
FDF34,OUT035,3208.649634
FDP03,OUT027,3463.198528
FDD32,OUT010,0
FDZ10,OUT045,2077.871699
FDZ40,OUT035,943.7672316
FDD51,OUT018,378.0161644
NCY30,OUT019,990.1225388
FDP58,OUT017,3449.225577
FDV49,OUT017,4218.86554
FDY24,OUT019,0
NCO55,OUT017,1761.067976
FDR13,OUT017,1982.063541
FDS51,OUT017,1065.383039
FDP26,OUT045,1647.182861
NCB54,OUT027,3492.160686
FDF32,OUT017,3194.444963
FDN31,OUT018,2748.840453
DRM48,OUT017,643.7783165
FDN20,OUT049,2862.847972
DRL01,OUT046,3683.712797
FDV56,OUT049,1896.024443
DRH13,OUT027,3150.262791
FDA03,OUT017,2400.189711
FDF47,OUT027,4942.854721
FDX32,OUT046,2450.785212
FDX57,OUT049,1685.369695
NCA30,OUT045,3022.642197
FDO49,OUT013,935.2496835
FDL04,OUT019,0
DRM48,OUT035,662.4382308
FDR16,OUT013,3454.669477
NCC19,OUT018,2761.390885
NCE42,OUT045,3753.445799
FDY24,OUT017,994.2900294
FDH19,OUT049,2922.014886
FDJ46,OUT013,2871.754984
FDN45,OUT010,1590.50345
FDY08,OUT035,2347.796309
FDZ37,OUT035,1514.990664
NCT30,OUT045,811.8214949
DRY23,OUT018,462.6339835
NCZ30,OUT018,1672.279694
FDC44,OUT018,1561.014792
FDB45,OUT035,1767.261755
FDY04,OUT013,2761.302686
FDM27,OUT046,2547.583191
FDZ43,OUT017,3929.587628
FDT39,OUT019,602.3315367
NCC06,OUT019,88.90741801
FDL15,OUT027,3924.861544
FDL57,OUT017,4139.417674
FDU08,OUT046,1610.999897
FDK40,OUT017,4200.596431
FDQ12,OUT010,1680.598331
FDS48,OUT017,2511.73556
FDP09,OUT045,3389.786471
FDW21,OUT049,1734.081254
FDY25,OUT035,2991.453599
DRE13,OUT017,1423.283209
FDV43,OUT019,0
FDD22,OUT045,1831.526865
FDM46,OUT019,0
NCO30,OUT010,1060.632411
FDM25,OUT046,2840.509096
NCN41,OUT049,2047.421589
FDU24,OUT045,1586.873023
FDZ50,OUT046,2920.841182
FDP45,OUT013,4067.017579
NCM54,OUT045,2057.176397
FDW10,OUT019,914.7344459
FDP20,OUT017,2124.543611
FDK32,OUT046,2528.133314
FDN52,OUT049,1536.82974
FDM58,OUT045,1870.110253
FDZ46,OUT027,3201.462484
NCA18,OUT018,1596.522837
FDD35,OUT046,1929.311406
NCK31,OUT035,872.6478562
FDI40,OUT027,3082.593625
FDT50,OUT019,0
NCT06,OUT046,2651.737238
FDT31,OUT035,3057.408734
FDT45,OUT049,959.3690169
FDT13,OUT045,3023.287293
FDO50,OUT045,1522.796978
NCU18,OUT010,308.1305031
NCR54,OUT049,3155.74308
NCO18,OUT018,2608.040306
FDU09,OUT045,1023.355338
FDT13,OUT018,2706.473175
FDE09,OUT046,1821.512768
NCK53,OUT019,0
FDG45,OUT049,3475.596402
DRH15,OUT035,722.8595519
FDO21,OUT019,1672.623602
FDD14,OUT027,4377.6899
FDC09,OUT046,1720.842098
FDH45,OUT027,2233.055751
FDV32,OUT046,1078.78988
FDG12,OUT035,2008.011974
FDS32,OUT013,2383.363699
NCL55,OUT018,3670.708003
DRE01,OUT035,3853.632329
DRE15,OUT049,1264.324158
NCL42,OUT045,3928.567165
FDP31,OUT013,1181.847268
FDN33,OUT018,1269.84108
FDZ59,OUT046,2698.11858
FDE45,OUT010,995.256903
FDJ07,OUT013,1963.538387
FDQ45,OUT018,2757.314712
FDM33,OUT027,4873.303915
FDO15,OUT010,0
FDM46,OUT013,1539.294715
FDR03,OUT045,3344.720966
FDY49,OUT018,2491.496752
FDQ60,OUT045,1989.901648
FDW10,OUT049,2926.637583
FDO51,OUT049,882.3549528
FDJ40,OUT018,1517.168737
FDS20,OUT018,2707.55127
FDU45,OUT013,1914.731029
FDV02,OUT035,2718.062792
FDN09,OUT046,3791.512213
NCM55,OUT027,4373.238477
FDN23,OUT018,2133.517865
FDY31,OUT010,483.4573539
FDW03,OUT010,0
FDD14,OUT046,2939.190314
FDV23,OUT017,2046.226091
DRI03,OUT045,2824.135473
FDN13,OUT035,1629.467563
FDF45,OUT027,2499.795062
FDU46,OUT035,1512.045234
FDB57,OUT049,3675.624423
FDV12,OUT049,1732.228169
FDQ58,OUT013,2532.248921
NCA18,OUT017,1900.938318
FDH52,OUT049,1139.766902
FDM24,OUT018,2218.169074
NCP43,OUT027,4354.154937
NCO18,OUT019,944.4468353
FDM32,OUT017,1534.439318
NCL07,OUT017,692.7592237
FDK03,OUT013,4018.54725
FDP59,OUT017,1735.73048
FDQ24,OUT049,4019.330502
FDQ16,OUT018,1479.336909
FDU44,OUT013,2760.791081
FDH28,OUT010,0
FDV28,OUT019,0
FDM22,OUT045,986.8037591
FDR56,OUT046,3155.738596
FDV39,OUT049,3196.497771
FDU37,OUT019,0
FDQ11,OUT010,2155.063794
FDX02,OUT045,3494.113388
NCS42,OUT018,1211.424521
FDY57,OUT027,2989.452341
FDB21,OUT049,3915.694089
FDE28,OUT017,3704.508484
FDQ55,OUT017,1953.90113
FDA48,OUT049,3580.844319
FDZ19,OUT045,2904.55075
NCC43,OUT045,4009.057055
NCV18,OUT046,1297.529123
NCA42,OUT018,2312.367595
FDY45,OUT046,4009.007542
NCC30,OUT045,2938.225542
FDM57,OUT013,1487.82725
FDL09,OUT010,804.7959468
FDB09,OUT027,3455.760809
FDT44,OUT035,1977.989955
NCT06,OUT027,4090.803289
FDX26,OUT049,2965.812547
FDK32,OUT013,2594.046761
DRA12,OUT046,2307.222513
FDO46,OUT010,1097.594704
FDE52,OUT013,1442.701936
NCH42,OUT045,3672.987625
FDV08,OUT035,798.1922983
FDB47,OUT018,3043.471613
FDC28,OUT010,0
FDD22,OUT046,1795.117491
FDS07,OUT027,3303.695923
DRI13,OUT045,3459.467393
FDG32,OUT018,3255.813272
FDU14,OUT017,3910.222265
FDD28,OUT019,0
NCP41,OUT017,1809.979913
FDS08,OUT049,2956.188897
FDX47,OUT045,2661.369144
FDC53,OUT019,0
FDQ19,OUT035,3934.973851
FDL14,OUT045,2636.657638
FDM33,OUT019,1539.050082
FDA51,OUT045,1824.803285
FDZ27,OUT018,467.9678321
FDT04,OUT046,645.0678263
DRC13,OUT049,2119.0598
FDR16,OUT027,4854.551268
FDQ03,OUT027,5187.743496
FDE38,OUT035,2785.887681
DRH23,OUT027,2349.50183
FDT11,OUT019,1108.456398
FDD09,OUT035,2994.060946
FDR40,OUT045,1427.863096
FDX07,OUT017,3099.807011
FDR07,OUT035,1641.694356
FDA51,OUT017,1840.20189
FDT59,OUT019,1717.718069
FDF20,OUT017,3168.304035
FDR13,OUT045,1954.217958
FDY26,OUT049,3375.352878
FDW04,OUT017,2166.301503
FDK52,OUT017,3613.589937
FDN60,OUT049,2631.840767
FDM09,OUT019,894.8314671
FDP46,OUT049,1495.675045
FDB50,OUT019,0
NCQ29,OUT049,4146.504947
FDP16,OUT027,5284.137006
FDX33,OUT018,2382.639073
FDP07,OUT010,1171.822015
FDN22,OUT046,3962.982842
FDF39,OUT049,4175.365154
FDS21,OUT017,1093.662682
NCM42,OUT013,1766.401755
FDK50,OUT019,761.9439944
DRF13,OUT027,3817.679638
FDH35,OUT018,2381.20017
FDP60,OUT018,1322.110143
DRJ49,OUT027,3499.42135
NCT42,OUT019,511.5334464
FDE38,OUT049,2820.598653
FDI04,OUT049,3264.022771
NCH54,OUT045,2609.203993
FDT56,OUT049,1130.368505
DRD15,OUT018,3309.567671
FDV58,OUT013,3112.207315
FDP21,OUT049,3093.557642
FDH05,OUT013,3770.514789
FDR10,OUT027,4053.36856
NCP06,OUT045,2480.266048
FDF33,OUT049,1866.29546
DRK37,OUT013,3034.028428
DRH49,OUT045,1399.546473
FDT58,OUT013,2775.375574
FDD41,OUT018,1445.503014
FDP40,OUT018,1546.504255
FDM51,OUT027,3113.085616
FDO45,OUT010,0
FDW33,OUT010,0
FDY24,OUT045,981.9803152
FDB10,OUT010,1805.402783
FDM40,OUT035,2349.698248
NCI06,OUT017,2968.816129
FDW12,OUT019,484.3700299
FDX48,OUT027,3995.270658
NCW05,OUT027,3132.661279
FDX27,OUT017,1546.792777
DRM37,OUT045,3160.390042
FDA38,OUT045,3759.963996
FDR36,OUT046,697.5633078
FDZ45,OUT046,3114.438434
FDG05,OUT017,2667.213265
FDK28,OUT013,4126.488811
FDV47,OUT045,1428.582594
FDN21,OUT045,2648.829062
FDP20,OUT027,3493.161843
FDI35,OUT045,2983.85457
DRY23,OUT013,774.9354328
FDA56,OUT017,2053.240532
FDB09,OUT013,2068.286127
NCO26,OUT027,3300.336256
FDQ49,OUT018,2318.081865
FDI52,OUT027,3372.218964
FDZ44,OUT027,3347.64302
FDZ09,OUT018,2382.235301
FDY03,OUT049,1938.56979
NCG42,OUT017,2095.395597
DRI13,OUT027,4855.900137
FDQ32,OUT013,2155.976271
FDW16,OUT035,1560.188127
FDU27,OUT046,795.0997245
FDR28,OUT010,768.0280366
FDQ49,OUT010,690.7938077
FDS37,OUT046,1858.157724
FDW26,OUT018,3167.664251
FDX12,OUT018,3566.794845
NCP06,OUT013,2517.110178
FDW45,OUT010,442.4730925
NCN30,OUT049,1608.897749
FDN24,OUT049,952.5829954
NCL41,OUT027,1995.686196
FDR02,OUT019,0
FDD09,OUT010,1039.137582
FDS33,OUT010,0
FDU22,OUT045,1953.1761
FDI53,OUT013,2741.010077
DRH01,OUT049,2909.875536
FDX32,OUT013,2480.724793
NCP30,OUT018,394.4583667
FDB60,OUT045,3143.73364
FDB14,OUT049,1641.226987
NCP02,OUT035,1003.350287
FDJ10,OUT017,2321.46918
FDG34,OUT046,1801.940793
NCB18,OUT017,1460.618595
FDM16,OUT049,1341.500487
FDW25,OUT018,1102.855775
FDB35,OUT010,0
DRN11,OUT013,2390.494457
FDF41,OUT019,1969.892154
FDH16,OUT045,1468.635049
NCQ50,OUT018,3072.537856
DRH23,OUT018,648.4600523
DRJ37,OUT013,2528.04247
DRJ24,OUT027,4392.60736
FDY16,OUT035,3050.536414
FDQ27,OUT045,1788.194422
FDZ33,OUT045,2463.267686
FDF29,OUT045,2192.440379
FDA08,OUT049,2820.191488
FDG31,OUT046,1046.633237
FDE34,OUT019,1045.159698
NCR30,OUT027,2617.871823
FDV33,OUT035,4155.894514
DRZ24,OUT018,1634.28006
NCL54,OUT035,2849.86132
FDR12,OUT049,2933.496932
NCC54,OUT046,3780.045067
DRN59,OUT013,827.9221343
FDX50,OUT019,0
FDV31,OUT027,4344.046317
NCA29,OUT027,4226.553714
FDW60,OUT049,2999.181517
FDX08,OUT017,3036.440313
DRD49,OUT013,3760.52788
FDD33,OUT046,3651.137844
FDW35,OUT013,779.7981355
FDJ36,OUT017,1738.747416
FDV51,OUT035,2746.178834
FDW36,OUT046,1687.489326
FDH35,OUT046,2656.962399
NCS30,OUT027,3509.399972
FDN49,OUT017,732.9228914
FDL08,OUT018,3632.216106
FDI09,OUT013,3945.489688
FDP19,OUT018,1811.702882
FDU21,OUT010,0
NCP41,OUT045,1780.580604
FDY10,OUT013,1865.67309
FDP12,OUT018,392.7648331
NCN26,OUT049,1942.634119
FDK44,OUT013,2894.805992
FDC28,OUT049,1833.73475
FDJ41,OUT027,5567.073075
NCT29,OUT035,2021.460334
NCH42,OUT019,1685.213628
FDU60,OUT018,2478.705863
FDS02,OUT045,3063.619998
FDC51,OUT046,1928.928968
FDU03,OUT013,3054.875854
FDX39,OUT045,3433.596889
NCY05,OUT010,0
NCL06,OUT027,5505.63907
FDD32,OUT035,1429.979651
NCN41,OUT045,2009.601619
NCX53,OUT049,2402.249725
FDU57,OUT019,569.8374194
FDQ23,OUT046,1655.757339
FDQ52,OUT045,3951.378266
FDC14,OUT045,790.6326466
FDY09,OUT035,2908.69864
FDQ28,OUT045,2638.927887
FDV25,OUT046,3459.707619
FDJ07,OUT035,1912.778174
DRB25,OUT049,1774.523111
FDK52,OUT019,1626.282056
FDY52,OUT027,2468.042922
FDB28,OUT046,3027.453883
FDT36,OUT035,653.9818123
FDV25,OUT017,3564.860333
NCN07,OUT027,3505.718319
FDC57,OUT017,3184.332458
FDQ03,OUT018,3493.001214
FDU23,OUT017,2760.402381
NCX41,OUT035,3404.13998
NCD06,OUT035,818.454327
FDW08,OUT045,1765.180278
NCU29,OUT017,2403.201289
NCE06,OUT013,2674.05155
FDV52,OUT010,0
FDB02,OUT017,2972.969294
NCR18,OUT045,769.1251339
FDK16,OUT049,1593.48978
NCQ29,OUT010,2127.862351
FDZ01,OUT019,0
FDW27,OUT035,2638.591504
FDD17,OUT018,3470.499046
FDW39,OUT013,2973.483997
DRH59,OUT045,1227.158432
FDS52,OUT013,1705.474508
FDU40,OUT027,4507.688598
NCF54,OUT013,2871.490584
FDH46,OUT045,1751.36774
NCP14,OUT049,1740.047626
FDH50,OUT049,3122.930807
DRF15,OUT010,500.8475684
FDV27,OUT027,2888.417804
NCJ06,OUT049,2002.067232
FDN02,OUT018,2976.288318
FDQ51,OUT049,903.4574036
FDQ07,OUT017,3637.727906
FDS45,OUT049,1776.704586
NCJ06,OUT045,1981.273502
FDD36,OUT035,1925.225826
FDY25,OUT045,3014.659771
FDU52,OUT046,2500.934122
DRK47,OUT017,3600.928224
NCL30,OUT017,2092.34762
FDN22,OUT035,4041.211304
NCF30,OUT027,3428.029294
FDK03,OUT035,4048.264489
FDT45,OUT017,954.0238513
NCC54,OUT027,5191.289453
FDP08,OUT018,2885.523256
FDU44,OUT046,2716.926384
DRG39,OUT035,849.9667465
FDU32,OUT049,2075.006942
FDY27,OUT049,2902.902896
NCP54,OUT013,2028.897096
NCZ41,OUT049,2100.502586
DRL49,OUT013,2397.508093
FDI05,OUT018,1003.847114
FDY56,OUT045,3698.845286
DRC13,OUT013,2102.605224
NCV29,OUT017,2956.755893
FDR24,OUT049,1562.709422
FDZ34,OUT018,2745.217635
FDP37,OUT035,2052.10619
FDX08,OUT027,4392.644688
FDS57,OUT045,2351.130354
NCG18,OUT049,1730.620731
FDK25,OUT018,2497.161035
FDH53,OUT049,1443.199396
DRI59,OUT018,3238.389774
FDA52,OUT046,2883.313646
FDT20,OUT010,0
FDE36,OUT019,778.7205639
FDI24,OUT017,2850.624567
FDB28,OUT018,2793.462842
FDV11,OUT017,2954.129543
FDP01,OUT046,2533.281567
FDD34,OUT027,4058.503761
FDJ50,OUT027,2310.514206
FDZ44,OUT013,1981.196407
DRO59,OUT035,1276.352441
DRB48,OUT045,702.8710445
FDR21,OUT018,2556.014836
NCE42,OUT010,1770.086769
FDO23,OUT046,1467.760349
NCE30,OUT018,3062.866705
FDQ22,OUT035,667.107803
FDY01,OUT045,1943.121283
FDS08,OUT017,2963.225845
FDG28,OUT018,3653.39312
FDQ51,OUT018,578.2328202
FDB05,OUT017,3946.161274
FDO56,OUT049,2038.186476
FDE02,OUT018,1212.177958
FDN45,OUT017,3550.826936
FDS09,OUT013,875.7195309
NCA54,OUT018,2654.253593
FDP09,OUT010,1426.03275
FDC53,OUT045,1647.172697
NCM55,OUT017,2992.209167
FDL09,OUT018,2500.287723
FDA11,OUT019,0
FDA50,OUT045,1493.471761
FDC23,OUT017,2942.298273
FDE22,OUT049,2669.171039
FDD23,OUT046,2983.10354
NCA29,OUT049,2881.86275
FDK38,OUT046,2396.756375
DRC13,OUT046,1967.4267
NCP43,OUT049,2980.054181
FDX28,OUT049,1679.193818
FDF08,OUT049,1616.806519
FDZ33,OUT046,2409.835241
FDD10,OUT049,2968.792885
FDO58,OUT017,2683.24675
FDI50,OUT017,3738.760224
FDO58,OUT045,2734.341118
FDX08,OUT013,3031.499992
NCK17,OUT010,0
FDF39,OUT035,4145.287632
FDU45,OUT010,0
NCJ18,OUT018,1588.632035
DRC27,OUT019,1884.644282
DRC25,OUT035,1416.032845
FDU59,OUT035,2652.741466
FDU28,OUT035,3083.396484
NCP30,OUT046,668.658093
FDB39,OUT018,564.3555561
FDE41,OUT013,1506.730527
DRH11,OUT010,0
FDA58,OUT045,3755.635605
FDU50,OUT046,1802.028384
FDM34,OUT013,2126.580009
FDM44,OUT027,3086.771516
FDR39,OUT045,3008.017189
FDM25,OUT045,2937.290769
FDQ49,OUT049,2675.816203
DRH25,OUT018,584.0802833
FDM09,OUT027,4240.638846
FDL44,OUT019,749.6549326
NCR42,OUT018,283.2258308
DRL59,OUT046,854.5077979
FDX43,OUT013,2830.993716
DRK47,OUT010,1638.277634
FDU48,OUT018,1820.453402
FDY12,OUT045,918.5212312
NCN43,OUT018,1687.501027
NCM55,OUT018,2692.969622
FDQ21,OUT027,3394.403294
FDX13,OUT035,4010.719506
NCK30,OUT027,5384.264473
FDG20,OUT049,2998.546254
DRG27,OUT017,645.5341773
FDY14,OUT018,3802.550616
FDP59,OUT035,1743.51271
FDU60,OUT017,2832.676899
NCC18,OUT019,841.738365
DRJ39,OUT017,3411.910609
FDS07,OUT049,1911.86143
FDM08,OUT027,5019.738969
FDP51,OUT045,2015.246167
FDU16,OUT035,1418.180943
FDH12,OUT013,1769.456672
DRE48,OUT010,1162.962998
NCL42,OUT027,5266.203938
FDR21,OUT045,2914.63099
NCW29,OUT035,2147.734752
FDO11,OUT013,4056.364628
NCM31,OUT049,2327.568005
FDV35,OUT019,593.951092
FDF58,OUT017,1062.69562
NCE43,OUT049,2815.922468
FDA02,OUT035,2377.053959
DRL37,OUT010,0
FDR24,OUT018,1239.017532
FDW59,OUT049,1424.210771
FDS22,OUT049,884.94974
