Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA45,OUT049,2377.432772
FDP31,OUT045,922.1749415
FDY01,OUT046,1795.537229
FDT09,OUT018,1845.245831
DRH03,OUT027,2746.870161
FDA36,OUT018,2565.951723
NCF31,OUT017,2480.366037
FDG14,OUT049,2549.679655
FDG28,OUT027,5955.372995
FDU14,OUT049,4283.263562
FDY47,OUT019,367.9961736
FDI56,OUT049,1402.160857
DRD01,OUT013,913.4933274
FDM22,OUT046,889.2805158
FDH33,OUT013,741.9755842
DRZ24,OUT013,1849.952961
NCQ38,OUT046,1590.752389
FDO16,OUT027,2314.294223
FDU07,OUT027,4047.240362
NCB07,OUT013,3123.719498
FDU48,OUT045,1973.216929
NCM43,OUT045,2691.955523
FDR31,OUT010,508.6732562
DRK49,OUT018,532.0600089
NCI30,OUT010,701.9224853
DRD60,OUT017,3003.435992
NCG19,OUT046,3584.986654
FDH12,OUT035,1620.822264
FDM32,OUT035,1417.009527
FDM27,OUT035,2578.64148
NCU53,OUT027,4235.227087
NCQ18,OUT046,1568.674972
FDS10,OUT013,2963.46497
FDB33,OUT027,4318.506804
FDI12,OUT013,1381.406283
NCW42,OUT013,3592.829047
NCC06,OUT018,1748.741832
FDW02,OUT017,2239.032157
NCD43,OUT017,1697.307825
FDM57,OUT018,1053.383397
FDA58,OUT017,3965.317648
FDK56,OUT046,3000.837886
FDP52,OUT045,3889.518199
FDW20,OUT018,1612.655963
FDS52,OUT049,1645.235456
NCT29,OUT018,1601.491022
NCL54,OUT013,2905.508172
FDC05,OUT045,3135.789223
FDF34,OUT035,3349.186093
FDP03,OUT027,3609.46232
FDD32,OUT010,247.7661639
FDZ10,OUT045,1980.069284
FDZ40,OUT035,871.7196976
FDD51,OUT018,564.3523066
NCY30,OUT019,370.7319333
FDP58,OUT017,3616.126362
FDV49,OUT017,4563.467044
FDY24,OUT019,247.9660721
NCO55,OUT017,1707.622579
FDR13,OUT017,1950.407937
FDS51,OUT017,1015.310091
FDP26,OUT045,1566.738926
NCB54,OUT027,3564.463707
FDF32,OUT017,3362.265656
FDN31,OUT018,2703.883577
DRM48,OUT017,630.7001033
FDN20,OUT049,2805.861815
DRL01,OUT046,3838.45853
FDV56,OUT049,1747.794093
DRH13,OUT027,3039.296566
FDA03,OUT017,2520.072497
FDF47,OUT027,5448.767176
FDX32,OUT046,2397.553598
FDX57,OUT049,1636.075791
NCA30,OUT045,2952.489333
FDO49,OUT013,798.761953
FDL04,OUT019,266.0715839
DRM48,OUT035,682.8207831
FDR16,OUT013,3422.845185
NCC19,OUT018,2695.453748
NCE42,OUT045,3844.31947
FDY24,OUT017,1038.752866
FDH19,OUT049,2828.999229
FDJ46,OUT013,2937.654976
FDN45,OUT010,575.1414552
FDY08,OUT035,2191.998099
FDZ37,OUT035,1363.403672
NCT30,OUT045,823.7752346
DRY23,OUT018,550.4322637
NCZ30,OUT018,1670.417325
FDC44,OUT018,1510.735972
FDB45,OUT035,1613.170858
FDY04,OUT013,2648.715509
FDM27,OUT046,2523.69871
FDZ43,OUT017,4235.498784
FDT39,OUT019,332.5967292
NCC06,OUT019,344.2644381
FDL15,OUT027,4122.174065
FDL57,OUT017,4579.957023
FDU08,OUT046,1533.27931
FDK40,OUT017,4591.612684
FDQ12,OUT010,697.0560712
FDS48,OUT017,2507.35073
FDP09,OUT045,3417.718632
FDW21,OUT049,1625.441791
FDY25,OUT035,3023.131096
DRE13,OUT017,1384.307722
FDV43,OUT019,115.3424434
FDD22,OUT045,1729.205559
FDM46,OUT019,264.1282232
NCO30,OUT010,615.9846089
FDM25,OUT046,2834.898079
NCN41,OUT049,2026.800296
FDU24,OUT045,1358.763886
FDZ50,OUT046,2999.978488
FDP45,OUT013,4399.121243
NCM54,OUT045,1990.305127
FDW10,OUT019,352.1770318
FDP20,OUT017,2052.610699
FDK32,OUT046,2439.590493
FDN52,OUT049,1340.131888
FDM58,OUT045,1769.020243
FDZ46,OUT027,3172.993274
NCA18,OUT018,1566.263568
FDD35,OUT046,1956.268689
NCK31,OUT035,865.7876307
FDI40,OUT027,2991.155244
FDT50,OUT019,269.3923212
NCT06,OUT046,2623.169377
FDT31,OUT035,3113.658245
FDT45,OUT049,853.6503269
FDT13,OUT045,3130.817624
FDO50,OUT045,1286.355252
NCU18,OUT010,396.9261878
NCR54,OUT049,3337.495604
NCO18,OUT018,2568.566215
FDU09,OUT045,862.6293012
FDT13,OUT018,2762.554484
FDE09,OUT046,1746.333817
NCK53,OUT019,271.0341072
FDG45,OUT049,3729.755341
DRH15,OUT035,760.5637732
FDO21,OUT019,430.3881096
FDD14,OUT027,4452.592498
FDC09,OUT046,1642.486026
FDH45,OUT027,1342.535775
FDV32,OUT046,1058.293372
FDG12,OUT035,1973.933649
FDS32,OUT013,2178.201173
NCL55,OUT018,3601.299594
DRE01,OUT035,4152.50795
DRE15,OUT049,1185.946835
NCL42,OUT045,4015.007723
FDP31,OUT013,987.3508319
FDN33,OUT018,1190.278857
FDZ59,OUT046,2715.962344
FDE45,OUT010,550.4076094
FDJ07,OUT013,1833.908288
FDQ45,OUT018,2737.306065
FDM33,OUT027,5203.066075
FDO15,OUT010,205.4417837
FDM46,OUT013,1382.255016
FDR03,OUT045,3412.629716
FDY49,OUT018,2433.27861
FDQ60,OUT045,1854.684078
FDW10,OUT049,2655.467978
FDO51,OUT049,735.9272001
FDJ40,OUT018,1421.216475
FDS20,OUT018,2710.616994
FDU45,OUT013,1914.151861
FDV02,OUT035,2722.820115
FDN09,OUT046,3993.119322
NCM55,OUT027,4866.121914
FDN23,OUT018,2143.366215
FDY31,OUT010,435.5400388
FDW03,OUT010,209.677929
FDD14,OUT046,2843.311811
FDV23,OUT017,2031.484748
DRI03,OUT045,2764.770635
FDN13,OUT035,1512.254177
FDF45,OUT027,2024.613446
FDU46,OUT035,1384.859287
FDB57,OUT049,3732.857621
FDV12,OUT049,1626.476562
FDQ58,OUT013,2435.509401
NCA18,OUT017,1868.405168
FDH52,OUT049,974.586142
FDM24,OUT018,2124.629421
NCP43,OUT027,4607.717814
NCO18,OUT019,546.6322089
FDM32,OUT017,1467.543931
NCL07,OUT017,672.2111371
FDK03,OUT013,4451.100779
FDP59,OUT017,1574.625341
FDQ24,OUT049,4368.624812
FDQ16,OUT018,1351.96683
FDU44,OUT013,2619.545804
FDH28,OUT010,26.93223937
FDV28,OUT019,53.64136899
FDM22,OUT045,885.8708825
FDR56,OUT046,3185.009482
FDV39,OUT049,3321.568592
FDU37,OUT019,242.7385792
FDQ11,OUT010,599.5332524
FDX02,OUT045,3662.93892
NCS42,OUT018,1151.28173
FDY57,OUT027,2902.946286
FDB21,OUT049,4261.983938
FDE28,OUT017,3970.606048
FDQ55,OUT017,1946.202245
FDA48,OUT049,3797.516236
FDZ19,OUT045,2624.210923
NCC43,OUT045,3950.951079
NCV18,OUT046,1280.850362
NCA42,OUT018,2254.730047
FDY45,OUT046,3963.274181
NCC30,OUT045,2862.287961
FDM57,OUT013,1350.617687
FDL09,OUT010,477.4228652
FDB09,OUT027,3501.464644
FDT44,OUT035,1859.604775
NCT06,OUT027,4306.331839
FDX26,OUT049,3092.062333
FDK32,OUT013,2368.392903
DRA12,OUT046,2219.308092
FDO46,OUT010,680.6376278
FDE52,OUT013,1284.175601
NCH42,OUT045,3892.36108
FDV08,OUT035,729.0104868
FDB47,OUT018,3020.601258
FDC28,OUT010,295.5198424
FDD22,OUT046,1761.907481
FDS07,OUT027,3291.663539
DRI13,OUT045,3493.121213
FDG32,OUT018,3327.995225
FDU14,OUT017,4331.343826
FDD28,OUT019,196.7534984
NCP41,OUT017,1791.263946
FDS08,OUT049,2715.78474
FDX47,OUT045,2517.151888
FDC53,OUT019,245.7503543
FDQ19,OUT035,4271.289765
FDL14,OUT045,2487.10211
FDM33,OUT019,696.5701563
FDA51,OUT045,1738.772576
FDZ27,OUT018,528.6840147
FDT04,OUT046,668.4421406
DRC13,OUT049,2030.063804
FDR16,OUT027,5364.189058
FDQ03,OUT027,5758.635566
FDE38,OUT035,2706.267614
DRH23,OUT027,1807.261692
FDT11,OUT019,646.8911983
FDD09,OUT035,3043.288628
FDR40,OUT045,1242.511705
FDX07,OUT017,3272.57404
FDR07,OUT035,1388.901776
FDA51,OUT017,1872.500581
FDT59,OUT019,722.9764777
FDF20,OUT017,3304.925776
FDR13,OUT045,1820.399786
FDY26,OUT049,3665.855049
FDW04,OUT017,2128.517216
FDK52,OUT017,3913.543483
FDN60,OUT049,2580.367341
FDM09,OUT019,528.9996738
FDP46,OUT049,1360.738494
FDB50,OUT019,229.042345
NCQ29,OUT049,4425.961217
FDP16,OUT027,6093.680274
FDX33,OUT018,2318.11345
FDP07,OUT010,554.5282017
FDN22,OUT046,4052.708922
FDF39,OUT049,4682.867543
FDS21,OUT017,997.604144
NCM42,OUT013,1638.349531
FDK50,OUT019,424.3276276
DRF13,OUT027,3930.593399
FDH35,OUT018,2310.076504
FDP60,OUT018,1335.917191
DRJ49,OUT027,3506.612632
NCT42,OUT019,336.7435648
FDE38,OUT049,2771.473677
FDI04,OUT049,3426.95034
NCH54,OUT045,2531.656163
FDT56,OUT049,934.4715744
DRD15,OUT018,3277.349582
FDV58,OUT013,3019.598502
FDP21,OUT049,3387.147064
FDH05,OUT013,3943.986834
FDR10,OUT027,4287.30977
NCP06,OUT045,2233.139073
FDF33,OUT049,1697.207951
DRK37,OUT013,3206.500823
DRH49,OUT045,1139.424993
FDT58,OUT013,2775.235934
FDD41,OUT018,1369.809115
FDP40,OUT018,1599.866572
FDM51,OUT027,3017.875098
FDO45,OUT010,264.6766503
FDW33,OUT010,242.5073537
FDY24,OUT045,1029.555663
FDB10,OUT010,505.3882095
FDM40,OUT035,2316.974697
NCI06,OUT017,2997.613799
FDW12,OUT019,431.5768994
FDX48,OUT027,4208.982212
NCW05,OUT027,3024.99845
FDX27,OUT017,1562.959815
DRM37,OUT045,3253.345013
FDA38,OUT045,4008.577259
FDR36,OUT046,691.7924124
FDZ45,OUT046,3235.87463
FDG05,OUT017,2574.218608
FDK28,OUT013,4282.540402
FDV47,OUT045,1231.91829
FDN21,OUT045,2519.25939
FDP20,OUT027,3470.300594
FDI35,OUT045,3045.063597
DRY23,OUT013,702.3033937
FDA56,OUT017,2061.80326
FDB09,OUT013,1981.054782
NCO26,OUT027,3295.050603
FDQ49,OUT018,2066.777571
FDI52,OUT027,3408.487112
FDZ44,OUT027,3277.035907
FDZ09,OUT018,2397.347653
FDY03,OUT049,1908.990061
NCG42,OUT017,2088.86045
DRI13,OUT027,5236.28745
FDQ32,OUT013,2046.047636
FDW16,OUT035,1391.542853
FDU27,OUT046,750.6458391
FDR28,OUT010,464.570525
FDQ49,OUT010,379.4462057
FDS37,OUT046,1828.58426
FDW26,OUT018,3213.710441
FDX12,OUT018,3642.647128
NCP06,OUT013,2369.163852
FDW45,OUT010,457.3681814
NCN30,OUT049,1623.02555
FDN24,OUT049,813.0346555
NCL41,OUT027,1154.425771
FDR02,OUT019,295.4328868
FDD09,OUT010,585.3270928
FDS33,OUT010,236.9984769
FDU22,OUT045,1862.244404
FDI53,OUT013,2651.170164
DRH01,OUT049,2872.045866
FDX32,OUT013,2404.402816
NCP30,OUT018,495.066396
FDB60,OUT045,3205.627879
FDB14,OUT049,1337.88908
NCP02,OUT035,988.2309611
FDJ10,OUT017,2273.638803
FDG34,OUT046,1727.250416
NCB18,OUT017,1339.040993
FDM16,OUT049,1104.420679
FDW25,OUT018,1041.536159
FDB35,OUT010,359.1964994
DRN11,OUT013,2326.574905
FDF41,OUT019,708.575366
FDH16,OUT045,1264.075645
NCQ50,OUT018,3099.492196
DRH23,OUT018,742.2184817
DRJ37,OUT013,2448.776079
DRJ24,OUT027,4782.910783
FDY16,OUT035,3112.992166
FDQ27,OUT045,1811.717331
FDZ33,OUT045,2363.563875
FDF29,OUT045,2062.088662
FDA08,OUT049,2767.918684
FDG31,OUT046,1036.530682
FDE34,OUT019,662.1481988
NCR30,OUT027,2156.270092
FDV33,OUT035,4386.007539
DRZ24,OUT018,1621.035374
NCL54,OUT035,2836.168013
FDR12,OUT049,2958.514498
NCC54,OUT046,3959.292661
DRN59,OUT013,745.5841997
FDX50,OUT019,326.0847284
FDV31,OUT027,4680.376853
NCA29,OUT027,4636.637365
FDW60,OUT049,3146.923837
FDX08,OUT017,3215.190757
DRD49,OUT013,3978.97157
FDD33,OUT046,3789.588787
FDW35,OUT013,557.2666106
FDJ36,OUT017,1688.753841
FDV51,OUT035,2796.7416
FDW36,OUT046,1597.85237
FDH35,OUT046,2645.358777
NCS30,OUT027,3437.595539
FDN49,OUT017,675.0242406
FDL08,OUT018,3558.828688
FDI09,OUT013,4157.937042
FDP19,OUT018,1755.753813
FDU21,OUT010,59.98058469
NCP41,OUT045,1641.9565
FDY10,OUT013,1855.415051
FDP12,OUT018,507.500573
NCN26,OUT049,1899.286556
FDK44,OUT013,2829.007614
FDC28,OUT049,1662.364018
FDJ41,OUT027,6054.947952
NCT29,OUT035,2008.572909
NCH42,OUT019,802.898362
FDU60,OUT018,2420.600304
FDS02,OUT045,3216.720507
FDC51,OUT046,1997.651407
FDU03,OUT013,3132.130474
FDX39,OUT045,3576.307178
NCY05,OUT010,107.6277467
NCL06,OUT027,6229.596299
FDD32,OUT035,1304.068463
NCN41,OUT045,1921.764274
NCX53,OUT049,2431.682942
FDU57,OUT019,417.8718855
FDQ23,OUT046,1675.712439
FDQ52,OUT045,4239.108443
FDC14,OUT045,657.9762218
FDY09,OUT035,2994.835058
FDQ28,OUT045,2501.430253
FDV25,OUT046,3563.696423
FDJ07,OUT035,1878.982346
DRB25,OUT049,1671.360001
FDK52,OUT019,564.8376763
FDY52,OUT027,1813.944723
FDB28,OUT046,3180.555263
FDT36,OUT035,604.2479631
FDV25,OUT017,3621.157966
NCN07,OUT027,3559.786958
FDC57,OUT017,3337.357741
FDQ03,OUT018,3446.2521
FDU23,OUT017,2848.541249
NCX41,OUT035,3503.977114
NCD06,OUT035,810.3174136
FDW08,OUT045,1631.208647
NCU29,OUT017,2503.008108
NCE06,OUT013,2430.05242
FDV52,OUT010,316.4528811
FDB02,OUT017,3021.85927
NCR18,OUT045,696.3049909
FDK16,OUT049,1349.476285
NCQ29,OUT010,676.2667871
FDZ01,OUT019,306.7498529
FDW27,OUT035,2441.229838
FDD17,OUT018,3616.652602
FDW39,OUT013,2899.324512
DRH59,OUT045,1055.595679
FDS52,OUT013,1565.673198
FDU40,OUT027,5066.245845
NCF54,OUT013,2818.470547
FDH46,OUT045,1618.97506
NCP14,OUT049,1725.537799
FDH50,OUT049,3123.472731
DRF15,OUT010,380.2722643
FDV27,OUT027,2591.41765
NCJ06,OUT049,1943.114807
FDN02,OUT018,3147.922014
FDQ51,OUT049,765.2645473
FDQ07,OUT017,3855.243614
FDS45,OUT049,1584.197552
NCJ06,OUT045,1863.206255
FDD36,OUT035,1915.453611
FDY25,OUT045,3119.018651
FDU52,OUT046,2402.567337
DRK47,OUT017,3814.733186
NCL30,OUT017,2058.78757
FDN22,OUT035,4147.095673
NCF30,OUT027,3470.263307
FDK03,OUT035,4394.449638
FDT45,OUT017,894.6079472
NCC54,OUT027,5896.077961
FDP08,OUT018,2940.700861
FDU44,OUT046,2652.922101
DRG39,OUT035,851.1658358
FDU32,OUT049,1963.667163
FDY27,OUT049,2832.811138
NCP54,OUT013,2013.941079
NCZ41,OUT049,2017.122472
DRL49,OUT013,2389.401037
FDI05,OUT018,970.5921465
FDY56,OUT045,3855.167646
DRC13,OUT013,2020.919762
NCV29,OUT017,3086.495901
FDR24,OUT049,1375.348568
FDZ34,OUT018,2752.283288
FDP37,OUT035,1969.3162
FDX08,OUT027,4822.049589
FDS57,OUT045,2310.717754
NCG18,OUT049,1731.142946
FDK25,OUT018,2509.894868
FDH53,OUT049,1286.780896
DRI59,OUT018,3204.89395
FDA52,OUT046,2751.971764
FDT20,OUT010,55.17423959
FDE36,OUT019,719.3336683
FDI24,OUT017,2835.367543
FDB28,OUT018,2936.817373
FDV11,OUT017,2920.22191
FDP01,OUT046,2409.207307
FDD34,OUT027,4303.564243
FDJ50,OUT027,1551.387385
FDZ44,OUT013,1784.127198
DRO59,OUT035,1177.61752
DRB48,OUT045,662.9230363
FDR21,OUT018,2489.17582
NCE42,OUT010,1185.676681
FDO23,OUT046,1294.017644
NCE30,OUT018,3074.456252
FDQ22,OUT035,706.7316199
FDY01,OUT045,1805.677177
FDS08,OUT017,2711.723932
FDG28,OUT018,3634.496368
FDQ51,OUT018,624.3790399
FDB05,OUT017,4177.149809
FDO56,OUT049,1918.416804
FDE02,OUT018,1172.776948
FDN45,OUT017,3810.405347
FDS09,OUT013,735.8112158
NCA54,OUT018,2596.878608
FDP09,OUT010,577.5041385
FDC53,OUT045,1523.029381
NCM55,OUT017,3195.958021
FDL09,OUT018,2493.343842
FDA11,OUT019,286.0337181
FDA50,OUT045,1469.724088
FDC23,OUT017,3088.677095
FDE22,OUT049,2676.134299
FDD23,OUT046,3162.84724
NCA29,OUT049,2941.096109
FDK38,OUT046,2321.273032
DRC13,OUT046,1874.056764
NCP43,OUT049,2950.712696
FDX28,OUT049,1606.643986
FDF08,OUT049,1410.532611
FDZ33,OUT046,2342.496106
FDD10,OUT049,2630.114792
FDO58,OUT017,2639.31856
FDI50,OUT017,4088.990366
FDO58,OUT045,2603.703531
FDX08,OUT013,3089.182145
NCK17,OUT010,110.5634707
FDF39,OUT035,4615.236668
FDU45,OUT010,306.1645654
NCJ18,OUT018,1591.348897
DRC27,OUT019,433.3438935
DRC25,OUT035,1305.443511
FDU59,OUT035,2482.564806
FDU28,OUT035,3153.405918
NCP30,OUT046,619.9159568
FDB39,OUT018,646.0486199
FDE41,OUT013,1318.824655
DRH11,OUT010,193.1065773
FDA58,OUT045,3795.756181
FDU50,OUT046,1787.271112
FDM34,OUT013,2061.577937
FDM44,OUT027,2874.514364
FDR39,OUT045,2933.436775
FDM25,OUT045,2868.248924
FDQ49,OUT049,2485.889805
DRH25,OUT018,614.2350096
FDM09,OUT027,4553.379684
FDL44,OUT019,473.6619354
NCR42,OUT018,413.4325358
DRL59,OUT046,817.1465369
FDX43,OUT013,2587.639015
DRK47,OUT010,596.2268196
FDU48,OUT018,1671.797326
FDY12,OUT045,804.1031528
NCN43,OUT018,1708.325324
NCM55,OUT018,2671.386151
FDQ21,OUT027,3390.961664
FDX13,OUT035,4382.2581
NCK30,OUT027,5904.6357
FDG20,OUT049,2901.920924
DRG27,OUT017,734.4862482
FDY14,OUT018,4158.366071
FDP59,OUT035,1540.5063
FDU60,OUT017,2868.083264
NCC18,OUT019,377.635974
DRJ39,OUT017,3661.546002
FDS07,OUT049,1859.026678
FDM08,OUT027,5546.220874
FDP51,OUT045,1919.422452
FDU16,OUT035,1289.955196
FDH12,OUT013,1715.415321
DRE48,OUT010,623.1097528
