Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU14,OUT018,4507.59916
FDB33,OUT010,410.345856
FDP27,OUT046,3817.311036
FDO38,OUT010,164.692288
FDE28,OUT027,6534.866948
FDO27,OUT035,1306.66579
DRL23,OUT027,2841.794192
FDS28,OUT046,758.872182
FDX24,OUT013,1315.474324
FDZ02,OUT035,1565.375696
FDL46,OUT045,1637.661602
FDS60,OUT027,4638.848314
NCO06,OUT017,461.19966
FDO16,OUT035,2013.192776
FDC60,OUT049,1977.232918
FDA48,OUT018,3667.319612
FDZ36,OUT027,3944.472178
FDK27,OUT045,1887.429814
FDW23,OUT018,459.055784
FDM14,OUT018,1099.628622
FDM14,OUT013,1900.546074
FDW60,OUT018,3083.35309
FDE21,OUT013,1959.609192
NCM42,OUT035,1865.67147
FDY59,OUT010,182.049694
DRI49,OUT049,1267.729806
FDT28,OUT019,269.18294
FDQ22,OUT018,446.58535
FDR60,OUT049,1205.550744
FDC50,OUT019,251.991984
FDV24,OUT013,2209.071136
DRF48,OUT010,667.351314
FDQ47,OUT046,716.727042
DRN36,OUT049,1536.420054
NCY06,OUT035,1937.884138
FDE52,OUT035,1318.963116
NCB54,OUT045,2212.38682
NCF31,OUT035,2033.213382
FDJ08,OUT027,5383.312584
NCC07,OUT017,1542.864998
NCD19,OUT027,1781.221398
FDL46,OUT049,2188.477942
FDM20,OUT045,4183.374534
NCI06,OUT010,416.997198
DRM11,OUT035,4152.368228
NCH07,OUT018,2152.99746
FDS23,OUT013,2230.66303
FDO49,OUT018,658.096694
FDS35,OUT049,1156.308176
DRK39,OUT045,1213.280682
DRI39,OUT049,811.470382
FDV04,OUT017,1552.825366
NCN14,OUT035,2710.578328
FDH08,OUT013,4254.535238
FDS20,OUT046,3540.205076
FDV40,OUT049,966.115748
FDZ48,OUT010,189.499996
FDS24,OUT027,2196.034772
FDK44,OUT049,2041.77557
FDS48,OUT045,2256.22975
FDK26,OUT010,735.056516
FDD23,OUT045,3035.575282
NCH54,OUT017,2754.34802
NCP14,OUT010,184.99253
FDM60,OUT010,88.624638
FDV24,OUT017,2507.016636
FDH08,OUT018,3636.319964
FDS12,OUT027,3417.258448
FDR39,OUT027,4597.668584
FDP12,OUT027,971.988104
DRF60,OUT027,6283.247812
FDC09,OUT035,1522.71789
FDF50,OUT018,3346.883388
FDG28,OUT035,3699.111562
NCE19,OUT017,850.239916
NCM53,OUT010,368.613512
NCN18,OUT049,1424.598944
FDF32,OUT035,3160.692418
FDF11,OUT013,3516.828838
DRI59,OUT049,4365.75047
NCG54,OUT035,3067.87324
FDM44,OUT046,1383.36595
FDT57,OUT018,2422.666434
FDV24,OUT046,2306.93042
FDI50,OUT019,519.270736
FDS09,OUT035,901.533148
NCC31,OUT027,3417.458188
FDQ07,OUT019,627.902664
FDC22,OUT017,3484.191322
FDZ56,OUT046,2796.65961
FDZ40,OUT019,185.451932
FDS46,OUT027,2455.949776
DRD24,OUT045,1713.80249
FDV45,OUT017,3099.125892
FDL26,OUT045,3415.127888
FDA56,OUT018,1406.356024
FDN27,OUT046,1579.097834
FDM20,OUT049,4571.009952
FDO16,OUT017,2011.408432
FDL03,OUT035,2927.662418
FDE58,OUT046,2142.038392
FDI02,OUT027,3373.568652
NCC55,OUT019,76.70016
FDR03,OUT018,3908.558926
FDB14,OUT017,1540.115244
FDR45,OUT013,4418.621648
NCN07,OUT017,1915.020566
FDM51,OUT019,245.94652
FDT52,OUT027,7510.663428
FDL26,OUT046,2757.450648
NCZ42,OUT046,3857.838282
DRI47,OUT019,449.54816
FDW40,OUT013,2480.351346
FDN34,OUT046,4075.368458
FDS01,OUT035,3174.647586
NCG55,OUT045,1959.296266
FDC11,OUT035,1387.49391
FDX35,OUT018,2951.597928
NCB06,OUT046,2067.768402
FDR09,OUT019,562.947216
FDC53,OUT017,1417.348382
FDY45,OUT013,4283.943624
FDA22,OUT010,507.466102
FDE02,OUT035,1797.62671
FDW21,OUT045,1659.320076
FDV34,OUT046,1224.792364
FDS59,OUT049,2164.562406
NCW17,OUT017,2784.182518
NCK54,OUT046,1905.140094
FDG17,OUT019,488.09798
FDG35,OUT017,3917.647096
FDD08,OUT010,86.800346
NCO07,OUT017,4096.261262
FDJ10,OUT010,337.840236
FDW36,OUT017,1655.564964
FDW21,OUT010,223.928514
FDY19,OUT017,1860.092066
DRE03,OUT013,626.790778
NCC55,OUT049,792.907878
FDH52,OUT010,133.99225
FDO09,OUT017,4070.121954
FDU43,OUT045,3989.213938
FDX09,OUT010,405.10601
FDH40,OUT019,246.232814
FDW58,OUT017,1762.086306
FDC47,OUT017,5380.442986
NCR41,OUT035,1402.334592
DRG49,OUT035,5464.067466
FDC52,OUT027,3847.611594
FDY13,OUT046,1307.451434
FDY35,OUT013,663.60286
FDI35,OUT017,4511.254402
NCU18,OUT049,2327.843198
FDY33,OUT018,2457.228112
FDC15,OUT027,4273.390694
FDU01,OUT049,3738.713346
NCU42,OUT046,3667.885542
NCV29,OUT018,2896.043576
NCY30,OUT017,2978.269876
FDQ46,OUT049,1684.700372
FDG58,OUT027,3886.014938
FDK33,OUT017,4057.045642
NCD07,OUT045,1454.593234
NCX29,OUT027,3919.604548
NCT42,OUT013,2092.130024
DRN59,OUT035,620.039566
FDI44,OUT035,1290.28711
FDA45,OUT049,1840.50423
FDP31,OUT045,793.160882
FDY01,OUT046,1849.872036
FDT09,OUT018,2392.758698
DRH03,OUT027,2286.996368
FDA36,OUT018,2432.746646
NCF31,OUT017,2095.652106
FDG14,OUT049,2719.932818
FDG28,OUT027,7141.650436
FDU14,OUT049,3568.201966
FDY47,OUT019,245.200824
FDI56,OUT049,1480.27314
DRD01,OUT013,611.963412
FDM22,OUT046,1183.113284
FDH33,OUT013,742.080706
DRZ24,OUT013,2177.89838
NCQ38,OUT046,1462.889102
FDO16,OUT027,2114.520878
FDU07,OUT027,3891.088334
NCB07,OUT013,2378.483946
FDU48,OUT045,1521.978852
NCM43,OUT045,2485.138448
FDR31,OUT010,265.627568
DRK49,OUT018,390.212064
NCI30,OUT010,498.58433
DRD60,OUT017,3055.515992
NCG19,OUT046,2868.279716
FDH12,OUT035,1922.337708
FDM32,OUT035,1122.185926
FDM27,OUT035,2613.451424
NCU53,OUT027,3923.29308
NCQ18,OUT046,2031.82186
FDS10,OUT013,2364.2558
FDB33,OUT027,4334.897298
FDI12,OUT013,1385.383324
NCW42,OUT013,4099.423812
NCC06,OUT018,2075.351864
FDW02,OUT017,2492.961598
NCD43,OUT017,1575.276142
FDM57,OUT018,1059.673964
FDA58,OUT017,3330.884214
FDK56,OUT046,3595.659558
FDP52,OUT045,4525.449258
FDW20,OUT018,2094.859804
FDS52,OUT049,1364.95658
NCT29,OUT018,1799.044864
NCL54,OUT013,3316.44967
FDC05,OUT045,2741.451474
FDF34,OUT035,3597.923278
FDP03,OUT027,3177.583764
FDD32,OUT010,210.785622
FDZ10,OUT045,2082.808824
FDZ40,OUT035,1033.048622
FDD51,OUT018,595.764498
NCY30,OUT019,442.510654
FDP58,OUT017,3250.322414
FDV49,OUT017,4468.063956
FDY24,OUT019,159.046304
NCO55,OUT017,1719.681504
FDR13,OUT017,1752.032726
FDS51,OUT017,963.392626
FDP26,OUT045,1546.18734
NCB54,OUT027,4205.172826
FDF32,OUT017,3088.326616
FDN31,OUT018,2595.315032
DRM48,OUT017,803.733786
FDN20,OUT049,2754.34802
DRL01,OUT046,3944.79842
FDV56,OUT049,1504.668052
DRH13,OUT027,2650.676302
FDA03,OUT017,2503.94064
FDF47,OUT027,6750.652728
FDX32,OUT046,2687.042298
FDX57,OUT049,1704.920718
NCA30,OUT045,3295.124096
FDO49,OUT013,709.769432
FDL04,OUT019,236.105996
DRM48,OUT035,711.986546
FDR16,OUT013,3856.533314
NCC19,OUT018,3135.764866
NCE42,OUT045,3297.0416
FDY24,OUT017,1069.24151
FDH19,OUT049,2008.711942
FDJ46,OUT013,2778.21695
FDN45,OUT010,686.879228
FDY08,OUT035,2315.572504
FDZ37,OUT035,1435.211796
NCT30,OUT045,744.337768
DRY23,OUT018,453.829254
NCZ30,OUT018,1666.404188
FDC44,OUT018,1531.852666
FDB45,OUT035,1539.822292
FDY04,OUT013,2375.20821
FDM27,OUT046,2788.430322
FDZ43,OUT017,5044.640098
FDT39,OUT019,412.875896
NCC06,OUT019,362.76113
FDL15,OUT027,3521.629256
FDL57,OUT017,5274.640708
FDU08,OUT046,1186.795158
FDK40,OUT017,4321.834302
FDQ12,OUT010,559.817956
FDS48,OUT017,2866.415476
FDP09,OUT045,3841.326442
FDW21,OUT049,1608.026844
FDY25,OUT035,3942.188484
DRE13,OUT017,1330.721144
FDV43,OUT019,79.389992
FDD22,OUT045,1749.249682
FDM46,OUT019,292.465966
NCO30,OUT010,500.401964
FDM25,OUT046,3052.633078
NCN41,OUT049,2200.508948
FDU24,OUT045,2117.5769
FDZ50,OUT046,3141.264374
FDP45,OUT013,4003.48869
NCM54,OUT045,1945.840448
FDW10,OUT019,600.11883
FDP20,OUT017,1618.346744
FDK32,OUT046,2646.728108
FDN52,OUT049,1107.418482
FDM58,OUT045,2344.008822
FDZ46,OUT027,3538.573866
NCA18,OUT018,1671.231238
FDD35,OUT046,2001.26164
NCK31,OUT035,693.79689
FDI40,OUT027,2904.698976
FDT50,OUT019,175.990914
NCT06,OUT046,3189.028866
FDT31,OUT035,2363.703186
FDT45,OUT049,846.977496
FDT13,OUT045,3359.733328
FDO50,OUT045,1499.301704
NCU18,OUT010,352.887316
NCR54,OUT049,3071.388664
NCO18,OUT018,2680.484168
FDU09,OUT045,731.91394
FDT13,OUT018,2843.059212
FDE09,OUT046,1424.239412
NCK53,OUT019,377.501942
FDG45,OUT049,3995.086294
DRH15,OUT035,663.110168
FDO21,OUT019,644.514374
FDD14,OUT027,5663.82744
FDC09,OUT046,1357.253274
FDH45,OUT027,886.992076
FDV32,OUT046,1284.055222
FDG12,OUT035,2258.719842
FDS32,OUT013,1998.525202
NCL55,OUT018,3648.457498
DRE01,OUT035,4741.59457
DRE15,OUT049,1328.484056
NCL42,OUT045,3404.661512
FDP31,OUT013,755.18365
FDN33,OUT018,1134.043824
FDZ59,OUT046,3098.846256
FDE45,OUT010,442.410784
FDJ07,OUT013,1704.501264
FDQ45,OUT018,3022.092832
FDM33,OUT027,6045.404078
FDO15,OUT010,189.200386
FDM46,OUT013,1481.90435
FDR03,OUT045,3846.513024
FDY49,OUT018,2563.210156
FDQ60,OUT045,1779.703374
FDW10,OUT049,2958.535564
FDO51,OUT049,694.788932
FDJ40,OUT018,1342.08635
FDS20,OUT018,2510.405558
FDU45,OUT013,1934.34874
FDV02,OUT035,2751.265366
FDN09,OUT046,3975.25877
NCM55,OUT027,5985.70845
FDN23,OUT018,2572.81765
FDY31,OUT010,353.892674
FDW03,OUT010,227.230882
FDD14,OUT046,3034.356868
FDV23,OUT017,1816.275768
DRI03,OUT045,3405.30068
FDN13,OUT035,1173.792084
FDF45,OUT027,1807.487208
FDU46,OUT035,1402.268012
FDB57,OUT049,3880.142582
FDV12,OUT049,1991.960414
FDQ58,OUT013,1878.734466
NCA18,OUT017,1704.341472
FDH52,OUT049,818.208278
FDM24,OUT018,2248.020436
NCP43,OUT027,5005.377872
NCO18,OUT019,396.830116
FDM32,OUT017,1074.561252
NCL07,OUT017,556.435692
FDK03,OUT013,4380.671048
FDP59,OUT017,1584.297732
FDQ24,OUT049,4081.307394
FDQ16,OUT018,1300.513798
FDU44,OUT013,2881.509162
FDH28,OUT010,73.783956
FDV28,OUT019,66.932874
FDM22,OUT045,1067.883278
FDR56,OUT046,3040.282488
FDV39,OUT049,3551.297304
FDU37,OUT019,216.990878
FDQ11,OUT010,729.530376
FDX02,OUT045,3587.59672
NCS42,OUT018,1595.030428
FDY57,OUT027,2719.000698
FDB21,OUT049,4430.373018
FDE28,OUT017,3106.829198
FDQ55,OUT017,2279.386274
FDA48,OUT049,3906.28189
FDZ19,OUT045,2431.494942
NCC43,OUT045,2957.124068
NCV18,OUT046,2058.247462
NCA42,OUT018,2708.261344
FDY45,OUT046,3226.287034
NCC30,OUT045,2698.85359
FDM57,OUT013,1573.192188
FDL09,OUT010,322.460256
FDB09,OUT027,4215.892206
FDT44,OUT035,1793.19914
NCT06,OUT027,4272.951266
FDX26,OUT049,3697.546932
FDK32,OUT013,2898.606906
DRA12,OUT046,2134.980912
FDO46,OUT010,570.35757
FDE52,OUT013,1330.627932
NCH42,OUT045,4484.742246
FDV08,OUT035,688.057694
FDB47,OUT018,2434.584254
FDC28,OUT010,202.43649
FDD22,OUT046,1594.331338
FDS07,OUT027,3755.917618
DRI13,OUT045,3045.56894
FDG32,OUT018,3582.516666
FDU14,OUT017,2614.72976
FDD28,OUT019,144.225596
NCP41,OUT017,1675.998366
FDS08,OUT049,2323.721896
FDX47,OUT045,1827.907294
FDC53,OUT019,149.045988
FDQ19,OUT035,4277.305598
FDL14,OUT045,1975.621682
FDM33,OUT019,583.966522
FDA51,OUT045,2067.635242
FDZ27,OUT018,563.020454
FDT04,OUT046,681.426326
DRC13,OUT049,2081.064428
FDR16,OUT027,5359.330468
FDQ03,OUT027,7057.253628
FDE38,OUT035,2586.379996
DRH23,OUT027,1740.83397
FDT11,OUT019,666.758752
FDD09,OUT035,2581.885846
FDR40,OUT045,1461.051494
FDX07,OUT017,3002.764658
FDR07,OUT035,1610.796572
FDA51,OUT017,1779.696716
FDT59,OUT019,834.81333
FDF20,OUT017,2699.905554
FDR13,OUT045,1767.559182
FDY26,OUT049,4029.248492
FDW04,OUT017,2027.26113
FDK52,OUT017,5207.601306
FDN60,OUT049,3261.647672
FDM09,OUT019,462.731
FDP46,OUT049,1334.49623
FDB50,OUT019,288.983832
NCQ29,OUT049,3468.445152
FDP16,OUT027,5769.549822
FDX33,OUT018,2095.445708
FDP07,OUT010,485.488044
FDN22,OUT046,3426.426514
FDF39,OUT049,4578.786496
FDS21,OUT017,909.962176
NCM42,OUT013,2122.883326
FDK50,OUT019,473.636804
DRF13,OUT027,3685.988644
FDH35,OUT018,1886.297954
FDP60,OUT018,1695.306566
DRJ49,OUT027,3081.12266
NCT42,OUT019,421.697746
FDE38,OUT049,2792.012326
FDI04,OUT049,3921.581974
NCH54,OUT045,3309.878224
FDT56,OUT049,740.529392
DRD15,OUT018,3359.839856
FDV58,OUT013,2952.243754
FDP21,OUT049,3383.122882
FDH05,OUT013,3622.724328
FDR10,OUT027,4829.31372
NCP06,OUT045,2078.454492
FDF33,OUT049,1829.025838
DRK37,OUT013,3927.500936
DRH49,OUT045,906.040614
FDT58,OUT013,2861.47524
FDD41,OUT018,1306.119834
FDP40,OUT018,1762.359284
FDM51,OUT027,2747.969656
FDO45,OUT010,224.001752
FDW33,OUT010,264.129518
FDY24,OUT045,989.991336
FDB10,OUT010,558.592884
FDM40,OUT035,2115.51292
NCI06,OUT017,3452.319476
FDW12,OUT019,251.60582
FDX48,OUT027,4183.527668
NCW05,OUT027,2622.559568
FDX27,OUT017,1653.933754
DRM37,OUT045,3837.258404
FDA38,OUT045,3885.54222
FDR36,OUT046,673.210354
FDZ45,OUT046,3025.348594
FDG05,OUT017,2373.150888
FDK28,OUT013,4113.585378
FDV47,OUT045,1685.725704
FDN21,OUT045,2173.27107
FDP20,OUT027,2652.853468
FDI35,OUT045,4300.621914
DRY23,OUT013,771.6622
FDA56,OUT017,1904.074814
FDB09,OUT013,2330.193472
NCO26,OUT027,3243.990656
FDQ49,OUT018,1872.136388
FDI52,OUT027,3099.658532
FDZ44,OUT027,3534.545776
FDZ09,OUT018,2560.43377
FDY03,OUT049,2056.549672
NCG42,OUT017,1994.031052
DRI13,OUT027,7329.512564
FDQ32,OUT013,2466.176464
FDW16,OUT035,1190.809932
FDU27,OUT046,764.784486
FDR28,OUT010,351.27608
FDQ49,OUT010,457.977188
FDS37,OUT046,1943.050746
FDW26,OUT018,3536.343436
FDX12,OUT018,3732.354956
NCP06,OUT013,2548.409422
FDW45,OUT010,354.445288
NCN30,OUT049,1635.897232
FDN24,OUT049,842.30358
NCL41,OUT027,1203.99943
FDR02,OUT019,272.77826
FDD09,OUT010,529.097944
FDS33,OUT010,232.490702
FDU22,OUT045,2086.577252
FDI53,OUT013,2719.766368
DRH01,OUT049,2877.174804
FDX32,OUT013,2512.209876
NCP30,OUT018,487.159202
FDB60,OUT045,3351.717096
FDB14,OUT049,1409.225622
NCP02,OUT035,708.064984
FDJ10,OUT017,1933.469884
FDG34,OUT046,1658.035082
NCB18,OUT017,1643.533958
FDM16,OUT049,1195.470532
FDW25,OUT018,1291.598736
FDB35,OUT010,162.481832
DRN11,OUT013,2337.996648
FDF41,OUT019,556.488956
FDH16,OUT045,1422.28196
NCQ50,OUT018,2922.369308
DRH23,OUT018,779.791618
DRJ37,OUT013,2221.901102
DRJ24,OUT027,5535.834048
FDY16,OUT035,3077.440786
FDQ27,OUT045,2074.43306
FDZ33,OUT045,2416.814052
FDF29,OUT045,2135.380392
FDA08,OUT049,3650.394976
FDG31,OUT046,1184.75781
FDE34,OUT019,642.99635
NCR30,OUT027,2167.325476
FDV33,OUT035,3965.191874
DRZ24,OUT018,1425.251428
NCL54,OUT035,3251.094742
FDR12,OUT049,2596.466866
NCC54,OUT046,4284.682662
DRN59,OUT013,955.396368
FDX50,OUT019,179.006988
FDV31,OUT027,5204.678444
NCA29,OUT027,5455.392092
FDW60,OUT049,3068.259404
FDX08,OUT017,3195.40723
DRD49,OUT013,3871.746844
FDD33,OUT046,3585.825692
FDW35,OUT013,860.466604
FDJ36,OUT017,1551.899904
FDV51,OUT035,3393.908842
FDW36,OUT046,1549.136834
FDH35,OUT046,1949.808616
NCS30,OUT027,2831.04818
FDN49,OUT017,577.261916
FDL08,OUT018,3332.981484
FDI09,OUT013,3572.81596
FDP19,OUT018,1757.239282
FDU21,OUT010,58.863378
NCP41,OUT045,1486.558292
FDY10,OUT013,1829.91801
FDP12,OUT018,402.40952
NCN26,OUT049,1980.415442
FDK44,OUT013,2817.772128
FDC28,OUT049,1604.458156
FDJ41,OUT027,6513.741114
NCT29,OUT035,1734.502212
NCH42,OUT019,397.009882
FDU60,OUT018,3263.764916
FDS02,OUT045,3536.516544
FDC51,OUT046,1942.8044
FDU03,OUT013,3309.252372
FDX39,OUT045,4385.737786
NCY05,OUT010,67.219168
NCL06,OUT027,6375.30132
FDD32,OUT035,1089.81473
NCN41,OUT045,2177.725272
NCX53,OUT049,1956.25356
FDU57,OUT019,329.9039
FDQ23,OUT046,2023.026642
FDQ52,OUT045,5515.98655
FDC14,OUT045,699.063368
FDY09,OUT035,2705.338482
FDQ28,OUT045,2667.787362
FDV25,OUT046,4300.588624
FDJ07,OUT035,1779.243972
DRB25,OUT049,1549.91582
FDK52,OUT019,643.082904
FDY52,OUT027,1739.995062
FDB28,OUT046,3051.135028
FDT36,OUT035,742.087364
FDV25,OUT017,4164.119598
NCN07,OUT027,3437.405556
FDC57,OUT017,3353.221804
FDQ03,OUT018,2838.065712
FDU23,OUT017,3118.553936
NCX41,OUT035,3816.751764
NCD06,OUT035,692.957982
FDW08,OUT045,1826.808724
NCU29,OUT017,2741.258392
NCE06,OUT013,2366.060118
FDV52,OUT010,254.30231
FDB02,OUT017,2767.590782
NCR18,OUT045,690.494522
FDK16,OUT049,1778.31851
NCQ29,OUT010,837.74285
FDZ01,OUT019,173.70722
FDW27,OUT035,2459.551754
FDD17,OUT018,3559.426722
FDW39,OUT013,2733.80809
DRH59,OUT045,1033.168466
FDS52,OUT013,1032.582562
FDU40,OUT027,5342.106222
NCF54,OUT013,2787.864392
FDH46,OUT045,1553.198214
NCP14,OUT049,1983.78439
FDH50,OUT049,3723.093678
DRF15,OUT010,308.378586
FDV27,OUT027,2254.3988
NCJ06,OUT049,2007.200576
FDN02,OUT018,3825.114212
FDQ51,OUT049,864.301612
FDQ07,OUT017,4242.74392
FDS45,OUT049,2028.772496
NCJ06,OUT045,1803.332616
FDD36,OUT035,1806.062396
FDY25,OUT045,3795.89225
FDU52,OUT046,2312.203556
DRK47,OUT017,3239.156948
NCL30,OUT017,1882.28318
FDN22,OUT035,3467.346582
NCF30,OUT027,3203.782994
FDK03,OUT035,3680.589006
FDT45,OUT017,983.692868
NCC54,OUT027,6566.772084
FDP08,OUT018,3307.934088
FDU44,OUT046,3291.528776
DRG39,OUT035,896.173458
FDU32,OUT049,1877.542684
FDY27,OUT049,2901.875984
NCP54,OUT013,1987.606082
NCZ41,OUT049,1669.480184
DRL49,OUT013,1988.431674
FDI05,OUT018,1346.267574
FDY56,OUT045,5420.863704
DRC13,OUT013,1956.167006
NCV29,OUT017,3459.4968
FDR24,OUT049,1235.751432
FDZ34,OUT018,2902.708234
FDP37,OUT035,2005.98882
FDX08,OUT027,5649.539372
FDS57,OUT045,2080.05907
NCG18,OUT049,1810.936052
FDK25,OUT018,3104.345764
FDH53,OUT049,1362.912574
DRI59,OUT018,3269.730484
FDA52,OUT046,2257.907566
FDT20,OUT010,88.977512
FDE36,OUT019,535.176698
FDI24,OUT017,2726.897086
FDB28,OUT018,3105.351122
FDV11,OUT017,2797.65831
FDP01,OUT046,2077.22942
FDD34,OUT027,3594.407854
FDJ50,OUT027,1506.352526
FDZ44,OUT013,1788.951336
DRO59,OUT035,1229.00022
DRB48,OUT045,620.365808
FDR21,OUT018,2656.628554
NCE42,OUT010,514.044206
FDO23,OUT046,1473.708352
NCE30,OUT018,2495.365136
FDQ22,OUT035,533.07277
FDY01,OUT045,1932.963876
FDS08,OUT017,2088.601284
FDG28,OUT018,3071.70159
FDQ51,OUT018,668.203538
FDB05,OUT017,3229.269818
FDO56,OUT049,1903.55549
FDE02,OUT018,1282.6637
FDN45,OUT017,3919.910816
FDS09,OUT013,819.86612
NCA54,OUT018,2791.99901
FDP09,OUT010,492.72529
FDC53,OUT045,1304.215646
NCM55,OUT017,3234.762668
FDL09,OUT018,2275.058574
FDA11,OUT019,316.041944
FDA50,OUT045,1551.460476
FDC23,OUT017,4038.416558
FDE22,OUT049,2305.425712
FDD23,OUT046,3848.616952
NCA29,OUT049,3145.858394
FDK38,OUT046,1899.946854
DRC13,OUT046,2020.556524
NCP43,OUT049,2281.603388
FDX28,OUT049,1480.379668
FDF08,OUT049,1239.393358
FDZ33,OUT046,2549.0153
FDD10,OUT049,1842.728002
FDO58,OUT017,2667.12822
FDI50,OUT017,4280.354962
FDO58,OUT045,2440.75622
FDX08,OUT013,3198.829442
NCK17,OUT010,74.749366
FDF39,OUT035,5028.880612
FDU45,OUT010,332.340728
NCJ18,OUT018,1907.477052
DRC27,OUT019,456.292714
DRC25,OUT035,1745.22825
FDU59,OUT035,2217.839722
FDU28,OUT035,3171.112188
NCP30,OUT046,751.242114
FDB39,OUT018,858.202884
FDE41,OUT013,1289.361648
DRH11,OUT010,168.866854
FDA58,OUT045,3108.52033
FDU50,OUT046,1399.897764
FDM34,OUT013,2380.414766
FDM44,OUT027,2862.6071
FDR39,OUT045,2810.688016
FDM25,OUT045,2764.774448
FDQ49,OUT049,1762.445838
DRH25,OUT018,799.232978
FDM09,OUT027,3997.769468
FDL44,OUT019,484.562582
NCR42,OUT018,350.237432
DRL59,OUT046,843.149146
FDX43,OUT013,2487.92815
DRK47,OUT010,517.69279
FDU48,OUT018,1438.254502
FDY12,OUT045,750.72279
NCN43,OUT018,1670.079404
NCM55,OUT018,2448.559396
FDQ21,OUT027,3306.515934
FDX13,OUT035,4064.835502
NCK30,OUT027,5745.65426
FDG20,OUT049,2136.878442
DRG27,OUT017,686.413168
FDY14,OUT018,4133.599326
FDP59,OUT035,1422.475042
FDU60,OUT017,3541.49007
NCC18,OUT019,417.596418
DRJ39,OUT017,3780.592166
FDS07,OUT049,2133.576074
FDM08,OUT027,5435.418092
FDP51,OUT045,2184.483142
FDU16,OUT035,1475.892176
FDH12,OUT013,1868.2348
DRE48,OUT010,453.236692
NCL42,OUT027,5695.073434
FDR21,OUT045,2748.096158
NCW29,OUT035,2091.371012
FDO11,OUT013,5577.253466
NCM31,OUT049,2103.481914
FDV35,OUT019,268.823408
FDF58,OUT017,1052.756302
NCE43,OUT049,3327.308868
FDA02,OUT035,2569.002616
DRL37,OUT010,124.651076
FDR24,OUT018,1303.43666
FDW59,OUT049,1156.89408
