Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE28,OUT027,5697.482915
FDO27,OUT035,1577.962594
DRL23,OUT027,3062.071141
FDS28,OUT046,849.374592
FDX24,OUT013,1268.795361
FDZ02,OUT035,1550.104811
FDL46,OUT045,1726.87308
FDS60,OUT027,4534.941334
NCO06,OUT017,562.9990861
FDO16,OUT035,1445.886605
FDC60,OUT049,1560.223043
FDA48,OUT018,3275.372269
FDZ36,OUT027,4869.840075
FDK27,OUT045,1890.496678
FDW23,OUT018,578.7878967
FDM14,OUT018,1423.266381
FDM14,OUT013,1645.495087
FDW60,OUT018,2600.108068
FDE21,OUT013,1852.826853
NCM42,OUT035,1798.989001
FDY59,OUT010,229.1083476
DRI49,OUT049,1202.388941
FDT28,OUT019,364.3254198
FDQ22,OUT018,497.4122777
FDR60,OUT049,1175.34531
FDC50,OUT019,233.0451318
FDV24,OUT013,2392.757437
DRF48,OUT010,141.529217
FDQ47,OUT046,671.0833709
DRN36,OUT049,1553.326489
NCY06,OUT035,2082.382586
FDE52,OUT035,1398.639329
NCB54,OUT045,1954.929629
NCF31,OUT035,2474.036944
FDJ08,OUT027,4894.468791
NCC07,OUT017,1697.423618
NCD19,OUT027,1685.319705
FDL46,OUT049,1772.783127
FDM20,OUT045,4130.636191
NCI06,OUT010,543.3223465
DRM11,OUT035,4276.481888
NCH07,OUT018,2201.498977
FDS23,OUT013,2059.530255
FDO49,OUT018,617.346726
FDS35,OUT049,1086.763995
DRK39,OUT045,1170.733069
DRI39,OUT049,895.5099814
FDV04,OUT017,2598.718397
NCN14,OUT035,2974.072534
FDH08,OUT013,3978.383851
FDS20,OUT046,3047.338927
FDV40,OUT049,1169.648302
FDZ48,OUT010,241.832953
FDS24,OUT027,2430.504418
FDK44,OUT049,2819.249471
FDS48,OUT045,2377.555522
FDK26,OUT010,520.3596825
FDD23,OUT045,3208.361843
NCH54,OUT017,2634.310056
NCP14,OUT010,249.4021074
FDM60,OUT010,103.3806239
FDV24,OUT017,2354.662271
FDH08,OUT018,3423.381659
FDS12,OUT027,3524.66576
FDR39,OUT027,4713.279422
FDP12,OUT027,1342.64113
DRF60,OUT027,5731.057994
FDC09,OUT035,1702.542072
FDF50,OUT018,3027.042407
FDG28,OUT035,4207.016119
NCE19,OUT017,897.4147478
NCM53,OUT010,239.5260516
NCN18,OUT049,1829.868239
FDF32,OUT035,3327.225109
FDF11,OUT013,4107.28211
DRI59,OUT049,3871.992189
NCG54,OUT035,2795.626274
FDM44,OUT046,1550.694369
FDT57,OUT018,3434.4768
FDV24,OUT046,2338.490268
FDI50,OUT019,875.2947241
FDS09,OUT035,848.920456
NCC31,OUT027,4087.234602
FDQ07,OUT019,601.2670716
FDC22,OUT017,3252.082301
FDZ56,OUT046,2714.280558
FDZ40,OUT019,160.5796642
FDS46,OUT027,3362.117153
DRD24,OUT045,2073.707216
FDV45,OUT017,3229.340801
FDL26,OUT045,2430.273484
FDA56,OUT018,1630.079153
FDN27,OUT046,1683.494305
FDM20,OUT049,4297.76796
FDO16,OUT017,1458.243933
FDL03,OUT035,3299.258142
FDE58,OUT046,1755.291382
FDI02,OUT027,3270.428081
NCC55,OUT019,135.2521413
FDR03,OUT018,3068.886813
FDB14,OUT017,1348.236646
FDR45,OUT013,4028.182062
NCN07,OUT017,2063.609666
FDM51,OUT019,270.2658156
FDT52,OUT027,5901.873422
FDL26,OUT046,2405.986468
NCZ42,OUT046,3940.67494
DRI47,OUT019,423.3926176
FDW40,OUT013,2195.118455
FDN34,OUT046,2746.828813
FDS01,OUT035,2956.405067
NCG55,OUT045,1785.722648
FDC11,OUT035,1352.461664
FDX35,OUT018,3490.36458
NCB06,OUT046,2510.03914
FDR09,OUT019,723.0630064
FDC53,OUT017,1611.538753
FDY45,OUT013,4251.549183
FDA22,OUT010,535.6157348
FDE02,OUT035,1519.763024
FDW21,OUT045,1675.643809
FDV34,OUT046,1075.191578
FDS59,OUT049,1774.577983
NCW17,OUT017,2140.352187
NCK54,OUT046,1810.177667
FDG17,OUT019,1113.923588
FDG35,OUT017,2867.162632
FDD08,OUT010,54.24410484
NCO07,OUT017,3698.290676
FDJ10,OUT010,452.68455
FDW36,OUT017,1685.55111
FDW21,OUT010,329.2524707
FDY19,OUT017,1891.801437
DRE03,OUT013,707.1201303
NCC55,OUT049,707.0595649
FDH52,OUT010,166.8806715
FDO09,OUT017,4523.683172
FDU43,OUT045,3991.331385
FDX09,OUT010,444.945974
FDH40,OUT019,256.1738172
FDW58,OUT017,1640.888666
FDC47,OUT017,3987.725085
NCR41,OUT035,1491.047061
DRG49,OUT035,4199.286493
FDC52,OUT027,4113.129607
FDY13,OUT046,1099.135167
FDY35,OUT013,644.8016979
FDI35,OUT017,3165.970669
NCU18,OUT049,2402.439532
FDY33,OUT018,2330.876545
FDC15,OUT027,4105.205523
FDU01,OUT049,3151.9785
NCU42,OUT046,2802.552685
NCV29,OUT018,2542.683373
NCY30,OUT017,3100.494044
FDQ46,OUT049,1871.949055
FDG58,OUT027,4157.779486
FDK33,OUT017,3678.670512
NCD07,OUT045,1797.575134
NCX29,OUT027,3989.54956
NCT42,OUT013,2283.05803
DRN59,OUT035,782.2780449
FDI44,OUT035,1188.251591
FDA45,OUT049,2359.360399
FDP31,OUT045,926.4781661
FDY01,OUT046,1783.73281
FDT09,OUT018,1836.686957
DRH03,OUT027,2711.676362
FDA36,OUT018,2529.325285
NCF31,OUT017,2475.029417
FDG14,OUT049,2528.576239
FDG28,OUT027,5935.764481
FDU14,OUT049,4240.358866
FDY47,OUT019,371.2564617
FDI56,OUT049,1404.588849
DRD01,OUT013,908.4809468
FDM22,OUT046,871.1367138
FDH33,OUT013,766.9344774
DRZ24,OUT013,1866.559631
NCQ38,OUT046,1574.345553
FDO16,OUT027,2307.058659
FDU07,OUT027,4033.217693
NCB07,OUT013,3106.768858
FDU48,OUT045,1968.433364
NCM43,OUT045,2678.434638
FDR31,OUT010,477.95862
DRK49,OUT018,518.471455
NCI30,OUT010,762.2826727
DRD60,OUT017,3051.362932
NCG19,OUT046,3495.450883
FDH12,OUT035,1607.660339
FDM32,OUT035,1425.960401
FDM27,OUT035,2574.686031
NCU53,OUT027,4262.434375
NCQ18,OUT046,1563.431765
FDS10,OUT013,2946.036232
FDB33,OUT027,4295.308851
FDI12,OUT013,1392.101717
NCW42,OUT013,3615.021266
NCC06,OUT018,1741.102598
FDW02,OUT017,2244.767483
NCD43,OUT017,1680.253694
FDM57,OUT018,1061.415699
FDA58,OUT017,3943.195976
FDK56,OUT046,3005.660788
FDP52,OUT045,3930.197768
FDW20,OUT018,1617.50481
FDS52,OUT049,1634.999929
NCT29,OUT018,1588.756268
NCL54,OUT013,2902.026826
FDC05,OUT045,3176.673286
FDF34,OUT035,3321.556308
FDP03,OUT027,3608.524745
FDD32,OUT010,230.93022
FDZ10,OUT045,1974.98116
FDZ40,OUT035,856.0456846
FDD51,OUT018,564.1334221
NCY30,OUT019,398.4907685
FDP58,OUT017,3554.610061
FDV49,OUT017,4542.690245
FDY24,OUT019,255.0311418
NCO55,OUT017,1689.605333
FDR13,OUT017,1945.972393
FDS51,OUT017,1010.60038
FDP26,OUT045,1546.243798
NCB54,OUT027,3553.385048
FDF32,OUT017,3333.536905
FDN31,OUT018,2687.381803
DRM48,OUT017,618.8824799
FDN20,OUT049,2795.236691
DRL01,OUT046,3926.777102
FDV56,OUT049,1729.786512
DRH13,OUT027,3054.035016
FDA03,OUT017,2519.873456
FDF47,OUT027,5403.894877
FDX32,OUT046,2385.584364
FDX57,OUT049,1614.164064
NCA30,OUT045,2940.377997
FDO49,OUT013,789.8880676
FDL04,OUT019,221.7850355
DRM48,OUT035,665.2466305
FDR16,OUT013,3378.51815
NCC19,OUT018,2677.814706
NCE42,OUT045,3853.107851
FDY24,OUT017,1016.851402
FDH19,OUT049,2843.418493
FDJ46,OUT013,2916.314602
FDN45,OUT010,546.8054105
FDY08,OUT035,2198.515704
FDZ37,OUT035,1355.415609
NCT30,OUT045,828.5668514
DRY23,OUT018,533.5012412
NCZ30,OUT018,1659.03633
FDC44,OUT018,1515.022205
FDB45,OUT035,1606.89045
FDY04,OUT013,2631.096806
FDM27,OUT046,2517.603599
FDZ43,OUT017,4196.205155
FDT39,OUT019,315.3949103
NCC06,OUT019,350.6023786
FDL15,OUT027,4101.413089
FDL57,OUT017,4631.86898
FDU08,OUT046,1529.875158
FDK40,OUT017,4589.584914
FDQ12,OUT010,741.2687084
FDS48,OUT017,2492.680384
FDP09,OUT045,3420.341486
FDW21,OUT049,1594.774346
FDY25,OUT035,3019.368178
DRE13,OUT017,1393.61546
FDV43,OUT019,105.4373292
FDD22,OUT045,1736.45769
FDM46,OUT019,267.153886
NCO30,OUT010,642.381159
FDM25,OUT046,2831.647774
NCN41,OUT049,2014.010864
FDU24,OUT045,1368.457417
FDZ50,OUT046,2998.399676
FDP45,OUT013,4382.000137
NCM54,OUT045,1983.147034
FDW10,OUT019,384.1701699
FDP20,OUT017,2053.079288
FDK32,OUT046,2423.435602
FDN52,OUT049,1349.154672
FDM58,OUT045,1777.005015
FDZ46,OUT027,3177.514699
NCA18,OUT018,1560.42539
FDD35,OUT046,1956.508225
NCK31,OUT035,854.149583
FDI40,OUT027,2984.27454
FDT50,OUT019,229.8979345
NCT06,OUT046,2607.93462
FDT31,OUT035,3095.997492
FDT45,OUT049,865.681209
FDT13,OUT045,3099.740105
FDO50,OUT045,1275.657995
NCU18,OUT010,395.9822157
NCR54,OUT049,3335.499414
NCO18,OUT018,2560.702047
FDU09,OUT045,892.6988749
FDT13,OUT018,2738.592257
FDE09,OUT046,1741.915166
NCK53,OUT019,259.6799546
FDG45,OUT049,3718.960194
DRH15,OUT035,741.4889991
FDO21,OUT019,448.6543578
FDD14,OUT027,4618.529782
FDC09,OUT046,1627.130011
FDH45,OUT027,1382.767782
FDV32,OUT046,1054.880233
FDG12,OUT035,1978.737025
FDS32,OUT013,2164.952729
NCL55,OUT018,3559.101143
DRE01,OUT035,4128.602111
DRE15,OUT049,1183.810413
NCL42,OUT045,4034.684814
FDP31,OUT013,981.3994952
FDN33,OUT018,1193.016902
FDZ59,OUT046,2722.058581
FDE45,OUT010,552.4082449
FDJ07,OUT013,1828.817806
FDQ45,OUT018,2723.9583
FDM33,OUT027,5315.122727
FDO15,OUT010,230.4091548
FDM46,OUT013,1387.944372
FDR03,OUT045,3383.216774
FDY49,OUT018,2418.995083
FDQ60,OUT045,1847.920893
FDW10,OUT049,2671.638532
FDO51,OUT049,738.5587019
FDJ40,OUT018,1414.940971
FDS20,OUT018,2710.607666
FDU45,OUT013,1920.119889
FDV02,OUT035,2729.647075
FDN09,OUT046,3955.20635
NCM55,OUT027,4848.060153
FDN23,OUT018,2143.798999
FDY31,OUT010,428.082022
FDW03,OUT010,226.4060157
FDD14,OUT046,2858.35916
FDV23,OUT017,2027.094295
DRI03,OUT045,2759.090979
FDN13,OUT035,1509.948885
FDF45,OUT027,2033.034276
FDU46,OUT035,1391.133123
FDB57,OUT049,3699.696233
FDV12,OUT049,1635.004947
FDQ58,OUT013,2422.151678
NCA18,OUT017,1859.854599
FDH52,OUT049,971.5043593
FDM24,OUT018,2107.998974
NCP43,OUT027,4653.461449
NCO18,OUT019,557.6174918
FDM32,OUT017,1473.892323
NCL07,OUT017,646.7338356
FDK03,OUT013,4435.639787
FDP59,OUT017,1573.508626
FDQ24,OUT049,4322.223915
FDQ16,OUT018,1360.594497
FDU44,OUT013,2617.894318
FDH28,OUT010,84.22145975
FDV28,OUT019,83.47536812
FDM22,OUT045,855.7038942
FDR56,OUT046,3175.57569
FDV39,OUT049,3285.973038
FDU37,OUT019,246.4899836
FDQ11,OUT010,754.0545621
FDX02,OUT045,3636.326413
NCS42,OUT018,1146.497423
FDY57,OUT027,2886.188679
FDB21,OUT049,4202.172661
FDE28,OUT017,3941.700269
FDQ55,OUT017,1947.889409
FDA48,OUT049,3783.453351
FDZ19,OUT045,2646.572063
NCC43,OUT045,3985.972625
NCV18,OUT046,1302.859051
NCA42,OUT018,2248.183591
FDY45,OUT046,3856.852499
NCC30,OUT045,2857.790074
FDM57,OUT013,1364.668484
FDL09,OUT010,455.4690018
FDB09,OUT027,3475.713795
FDT44,OUT035,1855.133159
NCT06,OUT027,4296.570632
FDX26,OUT049,3078.26931
FDK32,OUT013,2347.550862
DRA12,OUT046,2208.149057
FDO46,OUT010,691.3223826
FDE52,OUT013,1288.808427
NCH42,OUT045,3869.535365
FDV08,OUT035,729.3209991
FDB47,OUT018,3001.285174
FDC28,OUT010,263.8500549
FDD22,OUT046,1767.938499
FDS07,OUT027,3275.988413
DRI13,OUT045,3473.130987
FDG32,OUT018,3327.556388
FDU14,OUT017,4290.7058
FDD28,OUT019,164.4371726
NCP41,OUT017,1788.712452
FDS08,OUT049,2794.125751
FDX47,OUT045,2500.839522
FDC53,OUT019,231.8604679
FDQ19,OUT035,4240.492598
FDL14,OUT045,2459.337853
FDM33,OUT019,767.3002222
FDA51,OUT045,1742.6651
FDZ27,OUT018,519.283981
FDT04,OUT046,652.7856277
DRC13,OUT049,2017.566181
FDR16,OUT027,5406.305244
FDQ03,OUT027,5749.659323
FDE38,OUT035,2684.860493
DRH23,OUT027,1792.343867
FDT11,OUT019,631.7634826
FDD09,OUT035,3029.576022
FDR40,OUT045,1224.622379
FDX07,OUT017,3269.739835
FDR07,OUT035,1401.343063
FDA51,OUT017,1888.738028
FDT59,OUT019,823.7107232
FDF20,OUT017,3281.638847
FDR13,OUT045,1815.983762
FDY26,OUT049,3672.949271
FDW04,OUT017,2115.190005
FDK52,OUT017,3919.141985
FDN60,OUT049,2578.024203
FDM09,OUT019,496.3295845
FDP46,OUT049,1368.578659
FDB50,OUT019,236.5657044
NCQ29,OUT049,4455.765097
FDP16,OUT027,6033.541821
FDX33,OUT018,2290.910084
FDP07,OUT010,532.0333623
FDN22,OUT046,4028.444417
FDF39,OUT049,4647.494707
FDS21,OUT017,1011.565346
NCM42,OUT013,1617.475705
FDK50,OUT019,419.9535485
DRF13,OUT027,3953.300032
FDH35,OUT018,2300.117819
FDP60,OUT018,1320.270698
DRJ49,OUT027,3520.270166
NCT42,OUT019,318.190735
FDE38,OUT049,2751.167374
FDI04,OUT049,3385.498841
NCH54,OUT045,2523.780228
FDT56,OUT049,926.4973675
DRD15,OUT018,3260.80603
FDV58,OUT013,3007.796996
FDP21,OUT049,3387.685268
FDH05,OUT013,3965.097454
FDR10,OUT027,4285.557012
NCP06,OUT045,2267.33342
FDF33,OUT049,1677.483954
DRK37,OUT013,3236.88823
DRH49,OUT045,1129.900296
FDT58,OUT013,2746.040854
FDD41,OUT018,1349.572487
FDP40,OUT018,1592.847695
FDM51,OUT027,3007.428669
FDO45,OUT010,250.7097965
FDW33,OUT010,245.7716783
FDY24,OUT045,1014.511393
FDB10,OUT010,480.1774967
FDM40,OUT035,2323.413503
NCI06,OUT017,2997.039831
FDW12,OUT019,452.4831886
FDX48,OUT027,4183.487371
NCW05,OUT027,3005.675779
FDX27,OUT017,1546.819292
DRM37,OUT045,3243.433451
FDA38,OUT045,3978.982978
FDR36,OUT046,687.5835272
FDZ45,OUT046,3261.522101
FDG05,OUT017,2583.76233
FDK28,OUT013,4352.339931
FDV47,OUT045,1215.516258
FDN21,OUT045,2502.567783
FDP20,OUT027,3468.704407
FDI35,OUT045,3046.130585
DRY23,OUT013,703.264424
FDA56,OUT017,2054.367914
FDB09,OUT013,1968.190292
NCO26,OUT027,3291.778009
FDQ49,OUT018,2076.194386
FDI52,OUT027,3392.274882
FDZ44,OUT027,3287.596914
FDZ09,OUT018,2387.963107
FDY03,OUT049,1906.389329
NCG42,OUT017,2093.595649
DRI13,OUT027,5271.748872
FDQ32,OUT013,2037.829097
FDW16,OUT035,1385.939799
FDU27,OUT046,731.3762368
FDR28,OUT010,440.7999902
FDQ49,OUT010,425.9619579
FDS37,OUT046,1812.750871
FDW26,OUT018,3234.291536
FDX12,OUT018,3615.364052
NCP06,OUT013,2383.966629
FDW45,OUT010,452.4978613
NCN30,OUT049,1604.45318
FDN24,OUT049,810.2082453
NCL41,OUT027,1195.195562
FDR02,OUT019,267.8849519
FDD09,OUT010,590.9858352
FDS33,OUT010,254.2894259
FDU22,OUT045,1846.917477
FDI53,OUT013,2657.065919
DRH01,OUT049,2843.806893
FDX32,OUT013,2427.422468
NCP30,OUT018,495.6526109
FDB60,OUT045,3188.755813
FDB14,OUT049,1351.608295
NCP02,OUT035,983.8615915
FDJ10,OUT017,2272.71168
FDG34,OUT046,1729.582162
NCB18,OUT017,1333.172807
FDM16,OUT049,1102.530758
FDW25,OUT018,1116.910209
FDB35,OUT010,341.5627848
DRN11,OUT013,2339.622641
FDF41,OUT019,741.8592461
FDH16,OUT045,1253.989472
NCQ50,OUT018,3080.612629
DRH23,OUT018,725.6139326
DRJ37,OUT013,2423.044645
DRJ24,OUT027,4738.022814
FDY16,OUT035,3098.446753
FDQ27,OUT045,1801.373379
FDZ33,OUT045,2352.015462
FDF29,OUT045,2051.319589
FDA08,OUT049,2754.932802
FDG31,OUT046,1031.359984
FDE34,OUT019,667.9093577
NCR30,OUT027,2148.277292
FDV33,OUT035,4297.625209
DRZ24,OUT018,1605.963443
NCL54,OUT035,2841.829306
FDR12,OUT049,2933.578828
NCC54,OUT046,3908.612844
DRN59,OUT013,731.928825
FDX50,OUT019,307.9829309
FDV31,OUT027,4681.27532
NCA29,OUT027,4613.941529
FDW60,OUT049,3125.283077
FDX08,OUT017,3195.000802
DRD49,OUT013,3937.39828
FDD33,OUT046,3736.217141
FDW35,OUT013,551.9567406
FDJ36,OUT017,1682.605699
FDV51,OUT035,2786.518189
FDW36,OUT046,1608.050285
FDH35,OUT046,2641.516718
NCS30,OUT027,3430.217341
FDN49,OUT017,656.9927281
FDL08,OUT018,3600.814346
FDI09,OUT013,4172.492441
FDP19,OUT018,1747.497517
FDU21,OUT010,64.12843558
NCP41,OUT045,1625.660886
FDY10,OUT013,1848.079568
FDP12,OUT018,515.267158
NCN26,OUT049,1896.494236
FDK44,OUT013,2810.123199
FDC28,OUT049,1675.280128
FDJ41,OUT027,6100.633279
NCT29,OUT035,2003.041985
NCH42,OUT019,871.8920749
FDU60,OUT018,2396.467786
FDS02,OUT045,3215.989566
FDC51,OUT046,1988.499965
FDU03,OUT013,3115.715031
FDX39,OUT045,3600.010054
NCY05,OUT010,101.6492489
NCL06,OUT027,6209.390894
FDD32,OUT035,1309.610756
NCN41,OUT045,1905.287902
NCX53,OUT049,2422.287596
FDU57,OUT019,401.5502603
FDQ23,OUT046,1668.129668
FDQ52,OUT045,4303.714261
FDC14,OUT045,638.7258122
FDY09,OUT035,3007.383004
FDQ28,OUT045,2523.540351
FDV25,OUT046,3562.029662
FDJ07,OUT035,1874.202562
DRB25,OUT049,1648.308138
FDK52,OUT019,586.842816
FDY52,OUT027,1790.567271
FDB28,OUT046,3183.965164
FDT36,OUT035,589.3627498
FDV25,OUT017,3626.988131
NCN07,OUT027,3546.276557
FDC57,OUT017,3312.769916
FDQ03,OUT018,3491.537519
FDU23,OUT017,2830.99325
NCX41,OUT035,3534.563653
NCD06,OUT035,795.3311832
FDW08,OUT045,1638.202154
NCU29,OUT017,2507.559443
NCE06,OUT013,2465.653777
FDV52,OUT010,282.9954623
FDB02,OUT017,2996.341244
NCR18,OUT045,682.0735253
FDK16,OUT049,1365.471628
NCQ29,OUT010,740.5722855
FDZ01,OUT019,302.798366
FDW27,OUT035,2442.508916
FDD17,OUT018,3564.841191
FDW39,OUT013,2882.961674
DRH59,OUT045,1037.176366
FDS52,OUT013,1526.763333
FDU40,OUT027,5042.617163
NCF54,OUT013,2792.905709
FDH46,OUT045,1602.831036
NCP14,OUT049,1728.657508
FDH50,OUT049,3095.171208
DRF15,OUT010,351.6023652
FDV27,OUT027,2615.140139
NCJ06,OUT049,1938.222321
FDN02,OUT018,3134.745379
FDQ51,OUT049,739.7199293
FDQ07,OUT017,3837.53514
FDS45,OUT049,1535.001008
NCJ06,OUT045,1852.985305
FDD36,OUT035,1904.339492
FDY25,OUT045,3104.544792
FDU52,OUT046,2386.348855
DRK47,OUT017,3801.144311
NCL30,OUT017,2055.251853
FDN22,OUT035,4228.735683
NCF30,OUT027,3438.850717
FDK03,OUT035,4397.835055
FDT45,OUT017,874.2611273
NCC54,OUT027,5839.180178
FDP08,OUT018,2954.939398
FDU44,OUT046,2653.828718
DRG39,OUT035,842.0595202
FDU32,OUT049,1949.763613
FDY27,OUT049,2944.287873
NCP54,OUT013,2006.532476
NCZ41,OUT049,2002.327641
DRL49,OUT013,2374.699925
FDI05,OUT018,972.0398008
FDY56,OUT045,3841.26551
DRC13,OUT013,2016.939111
NCV29,OUT017,3068.539261
FDR24,OUT049,1378.285666
FDZ34,OUT018,2746.072204
FDP37,OUT035,1964.215113
FDX08,OUT027,4797.125463
FDS57,OUT045,2304.697691
NCG18,OUT049,1714.999575
FDK25,OUT018,2507.916467
FDH53,OUT049,1300.44774
DRI59,OUT018,3202.424793
FDA52,OUT046,2741.984921
FDT20,OUT010,74.78556304
FDE36,OUT019,755.3810637
FDI24,OUT017,2824.649134
FDB28,OUT018,2918.498708
FDV11,OUT017,2915.531068
FDP01,OUT046,2435.361393
FDD34,OUT027,4277.387272
FDJ50,OUT027,1566.424701
FDZ44,OUT013,1810.073295
DRO59,OUT035,1171.728315
DRB48,OUT045,668.3976928
FDR21,OUT018,2501.756522
NCE42,OUT010,1247.034742
FDO23,OUT046,1296.546893
NCE30,OUT018,3068.952922
FDQ22,OUT035,698.8087392
FDY01,OUT045,1793.582354
FDS08,OUT017,2732.675883
FDG28,OUT018,3665.494518
FDQ51,OUT018,586.6158557
FDB05,OUT017,4192.616419
FDO56,OUT049,1912.688853
FDE02,OUT018,1181.095065
FDN45,OUT017,3757.035133
FDS09,OUT013,717.8423539
NCA54,OUT018,2592.917099
FDP09,OUT010,642.2697499
FDC53,OUT045,1529.81661
NCM55,OUT017,3186.897789
FDL09,OUT018,2470.949727
FDA11,OUT019,279.2945574
FDA50,OUT045,1447.098046
FDC23,OUT017,3103.088751
FDE22,OUT049,2644.28852
FDD23,OUT046,3168.069492
NCA29,OUT049,2962.602488
FDK38,OUT046,2304.323106
DRC13,OUT046,1858.411279
NCP43,OUT049,2946.781152
FDX28,OUT049,1627.807559
FDF08,OUT049,1412.805664
FDZ33,OUT046,2346.902427
FDD10,OUT049,2661.905317
FDO58,OUT017,2623.150517
FDI50,OUT017,4041.133002
FDO58,OUT045,2592.674021
FDX08,OUT013,3091.102082
NCK17,OUT010,107.3478548
FDF39,OUT035,4611.938498
FDU45,OUT010,323.0032567
NCJ18,OUT018,1586.034987
DRC27,OUT019,527.5612996
DRC25,OUT035,1320.933396
FDU59,OUT035,2464.018713
FDU28,OUT035,3161.012199
NCP30,OUT046,601.5836172
FDB39,OUT018,640.3395136
FDE41,OUT013,1328.272451
DRH11,OUT010,220.6375362
FDA58,OUT045,3856.924953
FDU50,OUT046,1780.197729
FDM34,OUT013,2042.517101
FDM44,OUT027,2884.356059
FDR39,OUT045,2906.90175
FDM25,OUT045,2852.468651
FDQ49,OUT049,2475.113939
DRH25,OUT018,600.189746
FDM09,OUT027,4511.946249
FDL44,OUT019,499.3975213
NCR42,OUT018,426.9582433
DRL59,OUT046,804.0465878
FDX43,OUT013,2566.140471
DRK47,OUT010,611.1068085
FDU48,OUT018,1667.95478
FDY12,OUT045,805.6671239
NCN43,OUT018,1692.956154
NCM55,OUT018,2693.209017
FDQ21,OUT027,3356.815809
FDX13,OUT035,4362.024014
NCK30,OUT027,5959.797802
FDG20,OUT049,2894.708349
DRG27,OUT017,716.4410716
FDY14,OUT018,4166.094615
FDP59,OUT035,1532.128
FDU60,OUT017,2866.488446
NCC18,OUT019,360.9992137
DRJ39,OUT017,3623.279294
FDS07,OUT049,1862.693321
FDM08,OUT027,5525.596164
FDP51,OUT045,1909.537663
FDU16,OUT035,1281.965343
FDH12,OUT013,1713.601416
DRE48,OUT010,666.4563231
NCL42,OUT027,5928.787239
