Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB23,OUT046,3675.582425
FDR49,OUT045,670.8107193
FDB03,OUT010,674.1549696
FDN39,OUT045,2667.82786
FDX02,OUT027,5575.12508
FDQ16,OUT027,2921.591178
FDU35,OUT018,1415.703513
NCT29,OUT013,1983.608476
FDZ27,OUT046,739.9745666
FDN57,OUT017,2147.276409
FDA03,OUT018,2128.230373
FDZ36,OUT045,3123.336561
NCU05,OUT013,1216.991257
FDT39,OUT018,2012.596537
FDK60,OUT017,1620.62869
FDZ25,OUT017,2900.787442
FDG12,OUT046,1980.647741
DRB01,OUT019,440.8365432
NCC43,OUT027,6105.892924
FDX13,OUT019,781.0074324
FDM22,OUT049,879.2639733
FDJ03,OUT027,1636.253768
FDU14,OUT018,3717.060558
FDB33,OUT010,464.3169263
FDP27,OUT046,3152.632495
FDO38,OUT010,205.9977194
FDE28,OUT027,5648.317225
FDO27,OUT035,1577.833373
DRL23,OUT027,3072.167253
FDS28,OUT046,852.7924354
FDX24,OUT013,1282.152449
FDZ02,OUT035,1554.285
FDL46,OUT045,1726.074029
FDS60,OUT027,4537.050514
NCO06,OUT017,563.0568508
FDO16,OUT035,1429.800855
FDC60,OUT049,1549.454093
FDA48,OUT018,3289.018254
FDZ36,OUT027,4877.096061
FDK27,OUT045,1883.312063
FDW23,OUT018,597.3203135
FDM14,OUT018,1428.748067
FDM14,OUT013,1645.533631
FDW60,OUT018,2578.971612
FDE21,OUT013,1836.020713
NCM42,OUT035,1796.796775
FDY59,OUT010,230.6163798
DRI49,OUT049,1203.277661
FDT28,OUT019,348.7657864
FDQ22,OUT018,509.9283116
FDR60,OUT049,1183.803214
FDC50,OUT019,230.756485
FDV24,OUT013,2397.764025
DRF48,OUT010,175.7858644
FDQ47,OUT046,671.840105
DRN36,OUT049,1550.029537
NCY06,OUT035,2083.830058
FDE52,OUT035,1405.369805
NCB54,OUT045,1959.359772
NCF31,OUT035,2476.188179
FDJ08,OUT027,4815.582761
NCC07,OUT017,1703.004068
NCD19,OUT027,1628.300609
FDL46,OUT049,1777.961216
FDM20,OUT045,4148.679376
NCI06,OUT010,533.7327359
DRM11,OUT035,4291.515857
NCH07,OUT018,2203.011252
FDS23,OUT013,2054.634341
FDO49,OUT018,617.8327714
FDS35,OUT049,1082.292819
DRK39,OUT045,1174.556413
DRI39,OUT049,898.2039024
FDV04,OUT017,2596.117721
NCN14,OUT035,2970.520785
FDH08,OUT013,3924.881619
FDS20,OUT046,3058.312904
FDV40,OUT049,1174.409984
FDZ48,OUT010,240.9187274
FDS24,OUT027,2431.808032
FDK44,OUT049,2826.656889
FDS48,OUT045,2381.189023
FDK26,OUT010,521.7701633
FDD23,OUT045,3206.155641
NCH54,OUT017,2641.428325
NCP14,OUT010,255.492306
FDM60,OUT010,104.9380188
FDV24,OUT017,2359.433593
FDH08,OUT018,3389.787948
FDS12,OUT027,3537.845579
FDR39,OUT027,4723.716077
FDP12,OUT027,1327.094884
DRF60,OUT027,5750.721554
FDC09,OUT035,1705.773395
FDF50,OUT018,3019.536167
FDG28,OUT035,4207.821424
NCE19,OUT017,901.0846998
NCM53,OUT010,242.8553509
NCN18,OUT049,1830.771944
FDF32,OUT035,3330.226751
FDF11,OUT013,4069.668567
DRI59,OUT049,3883.685563
NCG54,OUT035,2760.612546
FDM44,OUT046,1553.686838
FDT57,OUT018,3442.117396
FDV24,OUT046,2340.931222
FDI50,OUT019,878.2811676
FDS09,OUT035,851.1298433
NCC31,OUT027,4104.240751
FDQ07,OUT019,584.2371418
FDC22,OUT017,3254.946933
FDZ56,OUT046,2722.0227
FDZ40,OUT019,156.469676
FDS46,OUT027,3372.774823
DRD24,OUT045,2078.743885
FDV45,OUT017,3236.499808
FDL26,OUT045,2434.181692
FDA56,OUT018,1628.687798
FDN27,OUT046,1677.050098
FDM20,OUT049,4323.55493
FDO16,OUT017,1441.075642
FDL03,OUT035,3296.490012
FDE58,OUT046,1753.435962
FDI02,OUT027,3276.654147
NCC55,OUT019,129.8647758
FDR03,OUT018,3071.788297
FDB14,OUT017,1346.679106
FDR45,OUT013,4026.042023
NCN07,OUT017,2062.978081
FDM51,OUT019,271.2900007
FDT52,OUT027,5877.598376
FDL26,OUT046,2411.308193
NCZ42,OUT046,3939.04693
DRI47,OUT019,426.204695
FDW40,OUT013,2183.637916
FDN34,OUT046,2754.826634
FDS01,OUT035,2956.196839
NCG55,OUT045,1784.12902
FDC11,OUT035,1332.728207
FDX35,OUT018,3492.25886
NCB06,OUT046,2513.69603
FDR09,OUT019,675.0700816
FDC53,OUT017,1612.082492
FDY45,OUT013,4260.278969
FDA22,OUT010,545.687875
FDE02,OUT035,1523.02517
FDW21,OUT045,1675.737246
FDV34,OUT046,1085.020849
FDS59,OUT049,1778.560572
NCW17,OUT017,2141.248881
NCK54,OUT046,1811.178399
FDG17,OUT019,1096.978362
FDG35,OUT017,2868.76906
FDD08,OUT010,55.48203702
NCO07,OUT017,3688.135842
FDJ10,OUT010,455.2801274
FDW36,OUT017,1684.600293
FDW21,OUT010,317.3418145
FDY19,OUT017,1888.785859
DRE03,OUT013,700.3842186
NCC55,OUT049,714.3386743
FDH52,OUT010,168.1145897
FDO09,OUT017,4555.34654
FDU43,OUT045,3974.452101
FDX09,OUT010,450.4920247
FDH40,OUT019,255.4108379
FDW58,OUT017,1642.587836
FDC47,OUT017,3967.565317
NCR41,OUT035,1489.055322
DRG49,OUT035,4203.615643
FDC52,OUT027,4126.305278
FDY13,OUT046,1102.567166
FDY35,OUT013,645.9598427
FDI35,OUT017,3169.925046
NCU18,OUT049,2396.839335
FDY33,OUT018,2318.223017
FDC15,OUT027,4104.048107
FDU01,OUT049,3148.239446
NCU42,OUT046,2807.764053
NCV29,OUT018,2532.052395
NCY30,OUT017,3106.804359
FDQ46,OUT049,1866.161075
FDG58,OUT027,4183.137756
FDK33,OUT017,3697.116504
NCD07,OUT045,1795.821705
NCX29,OUT027,3990.721287
NCT42,OUT013,2288.580779
DRN59,OUT035,776.2359968
FDI44,OUT035,1194.695038
FDA45,OUT049,2376.528668
FDP31,OUT045,928.4138266
FDY01,OUT046,1781.956871
FDT09,OUT018,1833.322678
DRH03,OUT027,2721.987753
FDA36,OUT018,2541.873751
NCF31,OUT017,2480.130181
FDG14,OUT049,2531.19204
FDG28,OUT027,5953.954855
FDU14,OUT049,4240.021845
FDY47,OUT019,377.6423971
FDI56,OUT049,1397.770493
DRD01,OUT013,908.3166128
FDM22,OUT046,877.6997784
FDH33,OUT013,770.1617116
DRZ24,OUT013,1850.353117
NCQ38,OUT046,1581.768736
FDO16,OUT027,2303.581249
FDU07,OUT027,4036.541012
NCB07,OUT013,3111.910733
FDU48,OUT045,1977.254053
NCM43,OUT045,2680.784323
FDR31,OUT010,484.6587287
DRK49,OUT018,526.1672018
NCI30,OUT010,704.2340778
DRD60,OUT017,3061.034541
NCG19,OUT046,3511.138404
FDH12,OUT035,1608.107682
FDM32,OUT035,1430.290299
FDM27,OUT035,2581.818789
NCU53,OUT027,4273.105411
NCQ18,OUT046,1565.546128
FDS10,OUT013,2947.452382
FDB33,OUT027,4275.582598
FDI12,OUT013,1393.234289
NCW42,OUT013,3620.864903
NCC06,OUT018,1735.423488
FDW02,OUT017,2245.108596
NCD43,OUT017,1684.429713
FDM57,OUT018,1058.653109
FDA58,OUT017,3942.509954
FDK56,OUT046,3011.42858
FDP52,OUT045,3854.114396
FDW20,OUT018,1617.950789
FDS52,OUT049,1635.162337
NCT29,OUT018,1588.649433
NCL54,OUT013,2898.363725
FDC05,OUT045,3166.120341
FDF34,OUT035,3325.341451
FDP03,OUT027,3620.835691
FDD32,OUT010,234.1387252
FDZ10,OUT045,1970.252713
FDZ40,OUT035,858.2547554
FDD51,OUT018,563.6455333
NCY30,OUT019,399.2433473
FDP58,OUT017,3573.432407
FDV49,OUT017,4565.972828
FDY24,OUT019,245.5030188
NCO55,OUT017,1697.823158
FDR13,OUT017,1947.219183
FDS51,OUT017,1005.664103
FDP26,OUT045,1551.638834
NCB54,OUT027,3560.669504
FDF32,OUT017,3340.13189
FDN31,OUT018,2694.746455
DRM48,OUT017,610.651856
FDN20,OUT049,2804.277344
DRL01,OUT046,3954.341501
FDV56,OUT049,1737.37772
DRH13,OUT027,3066.103656
FDA03,OUT017,2523.707399
FDF47,OUT027,5349.666182
FDX32,OUT046,2389.519734
FDX57,OUT049,1613.875084
NCA30,OUT045,2947.479898
FDO49,OUT013,804.3921748
FDL04,OUT019,224.1722092
DRM48,OUT035,664.915104
FDR16,OUT013,3391.409122
NCC19,OUT018,2673.728254
NCE42,OUT045,3867.366772
FDY24,OUT017,1008.592621
FDH19,OUT049,2846.174292
FDJ46,OUT013,2920.548326
FDN45,OUT010,501.8372464
FDY08,OUT035,2200.303332
FDZ37,OUT035,1362.854823
NCT30,OUT045,830.7537847
DRY23,OUT018,537.2826699
NCZ30,OUT018,1651.603983
FDC44,OUT018,1510.351963
FDB45,OUT035,1613.217625
FDY04,OUT013,2638.220329
FDM27,OUT046,2520.174758
FDZ43,OUT017,4201.973319
FDT39,OUT019,288.2973464
NCC06,OUT019,352.8396935
FDL15,OUT027,4125.282571
FDL57,OUT017,4568.400405
FDU08,OUT046,1527.918747
FDK40,OUT017,4631.246373
FDQ12,OUT010,729.0928068
FDS48,OUT017,2493.460721
FDP09,OUT045,3389.845759
FDW21,OUT049,1601.347951
FDY25,OUT035,3003.221099
DRE13,OUT017,1385.242491
FDV43,OUT019,106.3938455
FDD22,OUT045,1731.674632
FDM46,OUT019,265.9322644
NCO30,OUT010,603.9037492
FDM25,OUT046,2834.01928
NCN41,OUT049,2015.789781
FDU24,OUT045,1353.449739
FDZ50,OUT046,2973.4738
FDP45,OUT013,4384.284405
NCM54,OUT045,1984.35599
FDW10,OUT019,387.8746985
FDP20,OUT017,2057.546467
FDK32,OUT046,2422.46956
FDN52,OUT049,1347.169632
FDM58,OUT045,1776.411249
FDZ46,OUT027,3187.210918
NCA18,OUT018,1559.672837
FDD35,OUT046,1957.408287
NCK31,OUT035,857.6597549
FDI40,OUT027,2991.137553
FDT50,OUT019,228.9141531
NCT06,OUT046,2613.186526
FDT31,OUT035,3083.28458
FDT45,OUT049,858.4118387
FDT13,OUT045,3104.37073
FDO50,OUT045,1280.781232
NCU18,OUT010,395.1203029
NCR54,OUT049,3328.836614
NCO18,OUT018,2566.519018
FDU09,OUT045,899.8490095
FDT13,OUT018,2738.179744
FDE09,OUT046,1741.728302
NCK53,OUT019,258.9800257
FDG45,OUT049,3728.206012
DRH15,OUT035,742.7025745
FDO21,OUT019,454.946978
FDD14,OUT027,4596.691969
FDC09,OUT046,1631.772962
FDH45,OUT027,1387.83471
FDV32,OUT046,1055.638074
FDG12,OUT035,1981.463453
FDS32,OUT013,2162.315804
NCL55,OUT018,3559.264703
DRE01,OUT035,4161.303588
DRE15,OUT049,1181.808459
NCL42,OUT045,4052.043189
FDP31,OUT013,974.7558314
FDN33,OUT018,1191.054491
FDZ59,OUT046,2705.595701
FDE45,OUT010,558.2589203
FDJ07,OUT013,1838.930128
FDQ45,OUT018,2728.155728
FDM33,OUT027,5309.774229
FDO15,OUT010,238.4272485
FDM46,OUT013,1387.740724
FDR03,OUT045,3397.627302
FDY49,OUT018,2417.774901
FDQ60,OUT045,1848.657226
FDW10,OUT049,2668.785026
FDO51,OUT049,744.2939723
FDJ40,OUT018,1418.515072
FDS20,OUT018,2716.436751
FDU45,OUT013,1907.072341
FDV02,OUT035,2726.419449
FDN09,OUT046,3963.778902
NCM55,OUT027,4822.594428
FDN23,OUT018,2143.475935
FDY31,OUT010,426.8422063
FDW03,OUT010,227.9303872
FDD14,OUT046,2860.505415
FDV23,OUT017,2030.233707
DRI03,OUT045,2766.196589
FDN13,OUT035,1516.623098
FDF45,OUT027,2038.053193
FDU46,OUT035,1398.640105
FDB57,OUT049,3696.907901
FDV12,OUT049,1630.658807
FDQ58,OUT013,2427.655689
NCA18,OUT017,1861.060332
FDH52,OUT049,972.655858
FDM24,OUT018,2113.298886
NCP43,OUT027,4649.215596
NCO18,OUT019,549.5967839
FDM32,OUT017,1479.246696
NCL07,OUT017,654.1233684
FDK03,OUT013,4456.71103
FDP59,OUT017,1572.57961
FDQ24,OUT049,4339.89144
FDQ16,OUT018,1364.946726
FDU44,OUT013,2624.666901
FDH28,OUT010,86.82563397
FDV28,OUT019,83.47434578
FDM22,OUT045,864.437236
FDR56,OUT046,3182.59949
FDV39,OUT049,3297.815333
FDU37,OUT019,247.1068185
FDQ11,OUT010,740.3045078
FDX02,OUT045,3652.902687
NCS42,OUT018,1148.724374
FDY57,OUT027,2887.736371
FDB21,OUT049,4258.148394
FDE28,OUT017,3934.403425
FDQ55,OUT017,1947.249672
FDA48,OUT049,3762.554951
FDZ19,OUT045,2653.6688
NCC43,OUT045,4006.037705
NCV18,OUT046,1269.115726
NCA42,OUT018,2250.195035
FDY45,OUT046,3883.601689
NCC30,OUT045,2861.065674
FDM57,OUT013,1363.106141
FDL09,OUT010,434.5668991
FDB09,OUT027,3485.911467
FDT44,OUT035,1853.020781
NCT06,OUT027,4298.674194
FDX26,OUT049,3081.181719
FDK32,OUT013,2349.737104
DRA12,OUT046,2212.040038
FDO46,OUT010,696.4761636
FDE52,OUT013,1288.639752
NCH42,OUT045,3871.871862
FDV08,OUT035,732.2356525
FDB47,OUT018,2992.718
FDC28,OUT010,270.9280017
FDD22,OUT046,1769.286423
FDS07,OUT027,3284.843191
DRI13,OUT045,3479.361287
FDG32,OUT018,3344.282426
FDU14,OUT017,4288.570955
FDD28,OUT019,166.3215354
NCP41,OUT017,1793.842033
FDS08,OUT049,2783.741659
FDX47,OUT045,2507.209676
FDC53,OUT019,233.1932824
FDQ19,OUT035,4294.91815
FDL14,OUT045,2465.393412
FDM33,OUT019,773.7953463
FDA51,OUT045,1742.667111
FDZ27,OUT018,523.337644
FDT04,OUT046,658.6397207
DRC13,OUT049,2021.685414
FDR16,OUT027,5426.923071
FDQ03,OUT027,5637.030155
FDE38,OUT035,2688.030372
DRH23,OUT027,1784.635537
FDT11,OUT019,647.2808241
FDD09,OUT035,3023.571951
FDR40,OUT045,1228.497334
FDX07,OUT017,3262.121461
FDR07,OUT035,1407.398092
FDA51,OUT017,1884.138354
FDT59,OUT019,843.558045
FDF20,OUT017,3290.346125
FDR13,OUT045,1812.608798
FDY26,OUT049,3666.590887
FDW04,OUT017,2118.686759
FDK52,OUT017,3911.959588
FDN60,OUT049,2574.069868
FDM09,OUT019,518.6672706
FDP46,OUT049,1364.114069
FDB50,OUT019,233.4764472
NCQ29,OUT049,4444.377976
FDP16,OUT027,6022.29746
FDX33,OUT018,2295.135524
FDP07,OUT010,529.8310992
FDN22,OUT046,4049.904745
FDF39,OUT049,4637.673634
FDS21,OUT017,1019.026952
NCM42,OUT013,1621.476698
FDK50,OUT019,442.1252692
DRF13,OUT027,3959.244129
FDH35,OUT018,2299.98175
FDP60,OUT018,1324.555856
DRJ49,OUT027,3524.859315
NCT42,OUT019,315.0387952
FDE38,OUT049,2754.756865
FDI04,OUT049,3394.919539
NCH54,OUT045,2524.258794
FDT56,OUT049,921.5596003
DRD15,OUT018,3268.222248
FDV58,OUT013,3019.546881
FDP21,OUT049,3370.753383
FDH05,OUT013,3986.461964
FDR10,OUT027,4317.191213
NCP06,OUT045,2262.709784
FDF33,OUT049,1670.615445
DRK37,OUT013,3200.263124
DRH49,OUT045,1135.545421
FDT58,OUT013,2751.89699
FDD41,OUT018,1357.685328
FDP40,OUT018,1589.339947
FDM51,OUT027,3016.820399
FDO45,OUT010,258.8690877
FDW33,OUT010,248.3666386
FDY24,OUT045,1000.759771
FDB10,OUT010,480.4026575
FDM40,OUT035,2316.377378
NCI06,OUT017,3006.418722
FDW12,OUT019,430.6453728
FDX48,OUT027,4193.666188
NCW05,OUT027,3005.846653
FDX27,OUT017,1547.656838
DRM37,OUT045,3256.601192
FDA38,OUT045,3985.596174
FDR36,OUT046,683.7735857
FDZ45,OUT046,3269.292906
FDG05,OUT017,2589.250088
FDK28,OUT013,4361.329999
FDV47,OUT045,1216.63355
FDN21,OUT045,2508.443077
FDP20,OUT027,3473.303207
FDI35,OUT045,3036.674765
DRY23,OUT013,697.7583053
FDA56,OUT017,2050.347359
FDB09,OUT013,1964.965988
NCO26,OUT027,3302.372016
FDQ49,OUT018,2042.266368
FDI52,OUT027,3395.840659
FDZ44,OUT027,3301.214209
FDZ09,OUT018,2389.611802
FDY03,OUT049,1912.438848
NCG42,OUT017,2091.316256
DRI13,OUT027,5281.901125
FDQ32,OUT013,2035.223366
FDW16,OUT035,1390.018008
FDU27,OUT046,731.6977915
FDR28,OUT010,441.5345315
FDQ49,OUT010,428.9255347
FDS37,OUT046,1817.060272
FDW26,OUT018,3246.180791
FDX12,OUT018,3628.677508
NCP06,OUT013,2382.711011
FDW45,OUT010,452.2454319
NCN30,OUT049,1602.359359
FDN24,OUT049,807.1514513
NCL41,OUT027,1187.058915
FDR02,OUT019,260.9080513
FDD09,OUT010,597.8834673
FDS33,OUT010,253.8036107
FDU22,OUT045,1850.331373
FDI53,OUT013,2661.1062
DRH01,OUT049,2851.963444
FDX32,OUT013,2407.705058
NCP30,OUT018,492.951568
FDB60,OUT045,3190.999469
FDB14,OUT049,1347.388667
NCP02,OUT035,982.2196586
FDJ10,OUT017,2274.792578
FDG34,OUT046,1733.390805
NCB18,OUT017,1338.196493
FDM16,OUT049,1103.620711
FDW25,OUT018,1096.755825
FDB35,OUT010,338.0683923
DRN11,OUT013,2331.850762
FDF41,OUT019,776.3261082
FDH16,OUT045,1255.130697
NCQ50,OUT018,3092.236728
DRH23,OUT018,722.7365974
DRJ37,OUT013,2427.623451
DRJ24,OUT027,4723.918739
FDY16,OUT035,3089.224736
FDQ27,OUT045,1799.70964
FDZ33,OUT045,2356.305504
FDF29,OUT045,2053.98568
FDA08,OUT049,2754.900254
FDG31,OUT046,1030.434327
FDE34,OUT019,659.6243495
NCR30,OUT027,2163.250684
FDV33,OUT035,4320.616206
DRZ24,OUT018,1608.496982
NCL54,OUT035,2824.486085
FDR12,OUT049,2943.54436
NCC54,OUT046,3924.552591
DRN59,OUT013,729.6710104
FDX50,OUT019,302.8930497
FDV31,OUT027,4650.033051
NCA29,OUT027,4586.635854
FDW60,OUT049,3127.492578
FDX08,OUT017,3203.916666
DRD49,OUT013,3958.660067
FDD33,OUT046,3760.538006
FDW35,OUT013,558.2122674
FDJ36,OUT017,1686.660056
FDV51,OUT035,2794.694933
FDW36,OUT046,1610.348507
FDH35,OUT046,2641.677924
NCS30,OUT027,3444.059503
FDN49,OUT017,660.7061245
FDL08,OUT018,3604.777034
FDI09,OUT013,4146.179368
FDP19,OUT018,1746.246115
FDU21,OUT010,67.26405659
NCP41,OUT045,1628.967611
FDY10,OUT013,1849.107612
FDP12,OUT018,507.100215
NCN26,OUT049,1889.609802
FDK44,OUT013,2817.516339
FDC28,OUT049,1681.418754
FDJ41,OUT027,6117.856328
NCT29,OUT035,2004.298097
NCH42,OUT019,870.3545922
FDU60,OUT018,2397.726165
FDS02,OUT045,3202.687252
FDC51,OUT046,1988.989773
FDU03,OUT013,3120.043353
FDX39,OUT045,3573.301033
NCY05,OUT010,102.7977845
NCL06,OUT027,6157.452992
FDD32,OUT035,1314.328711
NCN41,OUT045,1907.037938
NCX53,OUT049,2419.090764
FDU57,OUT019,390.8381154
FDQ23,OUT046,1667.650677
FDQ52,OUT045,4225.897054
FDC14,OUT045,644.7747806
FDY09,OUT035,2995.39107
FDQ28,OUT045,2519.836311
FDV25,OUT046,3572.308525
FDJ07,OUT035,1879.551383
DRB25,OUT049,1654.052745
FDK52,OUT019,559.0867738
FDY52,OUT027,1789.483504
FDB28,OUT046,3177.876151
FDT36,OUT035,600.0864182
FDV25,OUT017,3603.584742
NCN07,OUT027,3555.972442
FDC57,OUT017,3318.047046
FDQ03,OUT018,3463.072893
FDU23,OUT017,2832.2266
NCX41,OUT035,3535.737009
NCD06,OUT035,794.4071659
FDW08,OUT045,1642.861913
NCU29,OUT017,2509.912307
NCE06,OUT013,2462.247527
FDV52,OUT010,284.8857816
FDB02,OUT017,3001.417302
NCR18,OUT045,681.5676031
FDK16,OUT049,1361.920211
NCQ29,OUT010,750.8346061
FDZ01,OUT019,303.6189852
FDW27,OUT035,2442.000623
FDD17,OUT018,3571.88842
FDW39,OUT013,2888.828904
DRH59,OUT045,1049.998121
FDS52,OUT013,1542.690656
FDU40,OUT027,5029.429892
NCF54,OUT013,2797.144569
FDH46,OUT045,1611.767323
NCP14,OUT049,1725.953592
FDH50,OUT049,3100.206437
DRF15,OUT010,354.092147
FDV27,OUT027,2622.451363
NCJ06,OUT049,1938.176624
FDN02,OUT018,3147.601252
FDQ51,OUT049,729.3158397
FDQ07,OUT017,3821.111863
FDS45,OUT049,1514.258049
NCJ06,OUT045,1852.388589
FDD36,OUT035,1901.935438
FDY25,OUT045,3109.782484
FDU52,OUT046,2392.940766
DRK47,OUT017,3792.955693
NCL30,OUT017,2057.536256
FDN22,OUT035,4224.790994
NCF30,OUT027,3447.096943
FDK03,OUT035,4430.213524
FDT45,OUT017,878.4510947
NCC54,OUT027,5819.510124
FDP08,OUT018,2972.715575
FDU44,OUT046,2651.692404
DRG39,OUT035,845.7453897
FDU32,OUT049,1945.219664
FDY27,OUT049,2927.547957
NCP54,OUT013,2004.583841
NCZ41,OUT049,2006.370554
DRL49,OUT013,2375.039379
FDI05,OUT018,964.434272
FDY56,OUT045,3832.455263
DRC13,OUT013,2023.482872
NCV29,OUT017,3074.408322
FDR24,OUT049,1382.232896
FDZ34,OUT018,2753.796156
FDP37,OUT035,1968.24697
FDX08,OUT027,4749.422091
FDS57,OUT045,2304.282206
NCG18,OUT049,1715.288005
FDK25,OUT018,2508.925664
FDH53,OUT049,1289.687018
DRI59,OUT018,3195.146841
FDA52,OUT046,2750.178941
FDT20,OUT010,78.97907019
FDE36,OUT019,744.3890649
FDI24,OUT017,2823.390068
FDB28,OUT018,2915.141463
FDV11,OUT017,2923.426951
FDP01,OUT046,2428.684901
FDD34,OUT027,4288.708076
FDJ50,OUT027,1558.378058
FDZ44,OUT013,1802.009231
DRO59,OUT035,1169.738626
DRB48,OUT045,675.6638626
FDR21,OUT018,2506.058336
NCE42,OUT010,1243.685181
FDO23,OUT046,1302.965889
NCE30,OUT018,3078.033838
FDQ22,OUT035,708.0199409
FDY01,OUT045,1792.960752
FDS08,OUT017,2744.861009
FDG28,OUT018,3658.527444
FDQ51,OUT018,599.311136
FDB05,OUT017,4137.775993
FDO56,OUT049,1916.197561
FDE02,OUT018,1179.565425
FDN45,OUT017,3784.665292
FDS09,OUT013,723.8825592
NCA54,OUT018,2598.063564
FDP09,OUT010,629.2856951
FDC53,OUT045,1527.552783
NCM55,OUT017,3166.02973
FDL09,OUT018,2470.942821
FDA11,OUT019,279.164827
FDA50,OUT045,1446.625723
FDC23,OUT017,3128.161661
FDE22,OUT049,2650.213659
FDD23,OUT046,3161.428161
NCA29,OUT049,2942.738815
FDK38,OUT046,2309.29805
DRC13,OUT046,1861.338948
NCP43,OUT049,2948.062909
FDX28,OUT049,1621.161901
FDF08,OUT049,1418.165949
FDZ33,OUT046,2351.630981
FDD10,OUT049,2644.616982
FDO58,OUT017,2629.111651
FDI50,OUT017,4059.249364
FDO58,OUT045,2599.306895
FDX08,OUT013,3075.51616
NCK17,OUT010,107.9357683
FDF39,OUT035,4585.147062
FDU45,OUT010,322.435197
NCJ18,OUT018,1585.625197
DRC27,OUT019,560.0516183
DRC25,OUT035,1306.602938
FDU59,OUT035,2470.858903
FDU28,OUT035,3155.254772
NCP30,OUT046,597.7517771
FDB39,OUT018,628.4243263
FDE41,OUT013,1327.154964
DRH11,OUT010,218.4372367
FDA58,OUT045,3858.35278
FDU50,OUT046,1785.075199
FDM34,OUT013,2044.753167
FDM44,OUT027,2895.73081
FDR39,OUT045,2913.992571
FDM25,OUT045,2858.983369
FDQ49,OUT049,2478.978741
DRH25,OUT018,593.1975823
FDM09,OUT027,4529.773185
FDL44,OUT019,501.6720199
NCR42,OUT018,432.5232912
DRL59,OUT046,806.2852295
FDX43,OUT013,2576.528446
DRK47,OUT010,626.4142107
FDU48,OUT018,1673.741224
FDY12,OUT045,802.1820908
NCN43,OUT018,1686.944833
NCM55,OUT018,2694.291078
FDQ21,OUT027,3361.003248
FDX13,OUT035,4348.479644
NCK30,OUT027,5979.738181
FDG20,OUT049,2896.70018
DRG27,OUT017,716.0411411
FDY14,OUT018,4169.550319
FDP59,OUT035,1533.833232
FDU60,OUT017,2859.589381
NCC18,OUT019,373.8367086
DRJ39,OUT017,3632.00702
FDS07,OUT049,1864.036117
FDM08,OUT027,5572.608476
FDP51,OUT045,1911.477582
FDU16,OUT035,1278.846334
FDH12,OUT013,1716.987327
DRE48,OUT010,675.3571467
NCL42,OUT027,5984.905031
